id_da,tipo_tributo,id_contribuinte,competencia_origem,data_inscricao,valor_principal,juros,multa,valor_total,valor_recuperado,fase,situacao
248,ISS,512.0,2023-04,2023-06-30,7749.03,656.84,1549.81,9955.68,2052.04,Administrativa,Parcelado
249,ISS,41.0,2023-09,2023-11-30,3209.7,824.84,641.94,4676.48,0.0,Administrativa,Em aberto
250,ISS,1368.0,2024-11,2025-01-30,1778.47,401.54,355.69,2535.71,0.0,Judicial,Em aberto
251,ISS,310.0,2022-06,2022-08-30,1135.43,307.59,227.09,1670.11,0.0,Administrativa,Em aberto
252,ISS,1191.0,2024-09,2024-11-30,3578.56,255.71,715.71,4549.98,0.0,Administrativa,Em aberto
253,ISS,64.0,2023-01,2023-04-01,1704.69,152.11,340.94,2197.73,0.0,Judicial,Em aberto
254,ISS,1720.0,2022-03,2022-05-30,7389.27,720.69,1477.85,9587.81,0.0,Administrativa,Em aberto
255,ISS,1329.0,2024-08,2024-10-30,1480.84,112.97,296.17,1889.98,0.0,Administrativa,Em aberto
256,ISS,586.0,2022-07,2022-09-29,722.79,57.48,144.56,924.83,147.43,Administrativa,Parcelado
257,ISS,1754.0,2023-05,2023-07-30,1916.27,462.23,383.25,2761.76,0.0,Judicial,Em aberto
258,ISS,64.0,2024-07,2024-09-29,1587.89,149.1,317.58,2054.57,0.0,Administrativa,Em aberto
259,ISS,153.0,2022-09,2022-11-30,815.64,74.71,163.13,1053.48,0.0,Judicial,Em aberto
260,ISS,672.0,2022-07,2022-09-29,1641.75,439.96,328.35,2410.06,0.0,Administrativa,Em aberto
261,ISS,1432.0,2022-05,2022-07-30,1090.33,317.9,218.07,1626.3,0.0,Administrativa,Em aberto
262,ISS,793.0,2022-02,2022-05-02,2267.92,542.41,453.58,3263.91,0.0,Judicial,Em aberto
263,ISS,1668.0,2024-08,2024-10-30,1527.35,139.35,305.47,1972.17,0.0,Judicial,Em aberto
264,ISS,681.0,2024-08,2024-10-30,1006.57,256.77,201.31,1464.65,0.0,Administrativa,Em aberto
265,ISS,1320.0,2022-06,2022-08-30,8219.99,2007.87,1644.0,11871.86,0.0,Administrativa,Em aberto
266,ISS,901.0,2023-05,2023-07-30,11226.44,1822.34,2245.29,15294.07,3527.94,Judicial,Parcelado
267,ISS,1191.0,2022-03,2022-05-30,4704.34,1393.57,940.87,7038.78,0.0,Administrativa,Em aberto
268,ISS,672.0,2022-12,2023-03-01,2385.34,269.76,477.07,3132.17,270.91,Administrativa,Parcelado
269,ISS,314.0,2023-08,2023-10-30,1273.34,222.01,254.67,1750.01,209.6,Administrativa,Parcelado
270,ISS,1237.0,2023-03,2023-05-30,768.29,185.48,153.66,1107.43,0.0,Administrativa,Em aberto
271,ISS,1702.0,2022-03,2022-05-30,1671.52,498.53,334.3,2504.35,0.0,Judicial,Em aberto
272,ISS,331.0,2024-07,2024-09-29,868.19,143.8,173.64,1185.63,0.0,Administrativa,Em aberto
273,ISS,1195.0,2022-08,2022-10-30,640.59,160.57,128.12,929.28,0.0,Administrativa,Em aberto
274,ISS,1660.0,2022-03,2022-05-30,960.48,136.15,192.1,1288.72,0.0,Administrativa,Em aberto
275,ISS,941.0,2024-08,2024-10-30,4467.6,1336.03,893.52,6697.15,0.0,Administrativa,Em aberto
276,ISS,658.0,2022-11,2023-01-30,1542.16,322.87,308.43,2173.46,590.23,Judicial,Parcelado
277,ISS,1948.0,2022-04,2022-06-30,2810.92,832.0,562.18,4205.11,0.0,Administrativa,Em aberto
278,ISS,1101.0,2023-02,2023-05-02,2042.4,471.36,408.48,2922.24,0.0,Administrativa,Em aberto
279,ISS,901.0,2022-06,2022-08-30,36955.42,5955.5,7391.08,50302.0,0.0,Judicial,Em aberto
280,ISS,1093.0,2022-09,2022-11-30,5209.81,1039.57,1041.96,7291.35,658.71,Administrativa,Parcelado
281,ISS,1402.0,2023-09,2023-11-30,6356.28,875.96,1271.26,8503.5,0.0,Judicial,Em aberto
282,ISS,668.0,2024-01,2024-03-31,517.52,80.36,103.5,701.38,0.0,Administrativa,Em aberto
283,ISS,26.0,2024-05,2024-07-30,19167.42,1337.72,3833.48,24338.62,5135.41,Judicial,Parcelado
284,ISS,475.0,2023-02,2023-05-02,589.58,42.94,117.92,750.43,0.0,Administrativa,Em aberto
285,ISS,653.0,2022-11,2023-01-30,1617.7,318.62,323.54,2259.86,0.0,Judicial,Em aberto
286,ISS,1704.0,2023-01,2023-04-01,8694.64,1157.78,1738.93,11591.35,0.0,Administrativa,Em aberto
287,ISS,1787.0,2024-10,2024-12-30,3778.38,367.24,755.68,4901.29,0.0,Judicial,Em aberto
288,ISS,1401.0,2023-10,2023-12-30,2162.71,200.95,432.54,2796.2,0.0,Administrativa,Em aberto
289,ISS,599.0,2024-06,2024-08-30,26094.47,6389.38,5218.89,37702.74,0.0,Administrativa,Em aberto
290,ISS,250.0,2023-09,2023-11-30,7947.24,861.26,1589.45,10397.95,2042.67,Administrativa,Parcelado
291,ISS,1642.0,2022-07,2022-09-29,1426.41,327.83,285.28,2039.52,0.0,Administrativa,Em aberto
292,ISS,759.0,2024-09,2024-11-30,1405.81,170.46,281.16,1857.43,183.74,Administrativa,Parcelado
293,ISS,1313.0,2024-11,2025-01-30,724.77,87.09,144.95,956.81,0.0,Administrativa,Em aberto
294,ISS,636.0,2024-11,2025-01-30,1693.93,438.19,338.79,2470.91,113.62,Judicial,Parcelado
295,ISS,817.0,2022-07,2022-09-29,587.98,136.16,117.6,841.74,0.0,Judicial,Em aberto
296,ISS,397.0,2023-11,2024-01-30,1236.92,217.18,247.38,1701.48,0.0,Judicial,Em aberto
297,ISS,395.0,2022-03,2022-05-30,2049.69,587.77,409.94,3047.4,388.73,Administrativa,Parcelado
298,ISS,1158.0,2023-07,2023-09-29,6350.7,1393.35,1270.14,9014.19,0.0,Judicial,Em aberto
299,ISS,978.0,2023-01,2023-04-01,41849.64,4361.44,8369.93,54581.01,0.0,Administrativa,Em aberto
300,ISS,1277.0,2024-10,2024-12-30,1363.68,134.71,272.74,1771.13,0.0,Administrativa,Em aberto
301,ISS,1296.0,2023-05,2023-07-30,929.45,232.7,185.89,1348.04,0.0,Administrativa,Em aberto
302,ISS,1368.0,2022-06,2022-08-30,1835.6,524.09,367.12,2726.81,0.0,Judicial,Em aberto
303,ISS,1407.0,2023-11,2024-01-30,532.56,155.98,106.51,795.05,31.75,Administrativa,Parcelado
304,ISS,1798.0,2024-05,2024-07-30,823.61,101.9,164.72,1090.24,223.5,Administrativa,Parcelado
305,ISS,271.0,2022-08,2022-10-30,13824.64,1312.45,2764.93,17902.01,0.0,Administrativa,Em aberto
306,ISS,812.0,2024-01,2024-03-31,598.36,178.47,119.67,896.5,0.0,Judicial,Em aberto
307,ISS,26.0,2022-06,2022-08-30,18213.44,5144.35,3642.69,27000.48,609.82,Judicial,Parcelado
308,ISS,275.0,2024-09,2024-11-30,2280.48,549.39,456.1,3285.96,0.0,Judicial,Em aberto
309,ISS,1660.0,2024-05,2024-07-30,1281.57,306.32,256.31,1844.2,227.87,Administrativa,Parcelado
310,ISS,79.0,2022-06,2022-08-30,529.31,37.85,105.86,673.02,177.81,Administrativa,Parcelado
311,ISS,865.0,2023-01,2023-04-01,1646.97,366.06,329.39,2342.43,606.22,Judicial,Parcelado
312,ISS,57.0,2023-02,2023-05-02,3720.32,596.14,744.06,5060.53,0.0,Administrativa,Em aberto
313,ISS,1322.0,2023-04,2023-06-30,758.44,192.5,151.69,1102.63,0.0,Judicial,Em aberto
314,ISS,1361.0,2023-12,2024-02-29,1080.64,83.14,216.13,1379.9,0.0,Administrativa,Em aberto
315,ISS,1805.0,2023-02,2023-05-02,7169.24,1282.67,1433.85,9885.76,0.0,Judicial,Em aberto
316,ISS,115.0,2023-08,2023-10-30,1209.32,196.96,241.86,1648.15,460.89,Judicial,Parcelado
317,ISS,1338.0,2024-08,2024-10-30,765.66,170.37,153.13,1089.16,0.0,Judicial,Em aberto
318,ISS,704.0,2023-06,2023-08-30,965.91,61.0,193.18,1220.09,0.0,Judicial,Em aberto
319,ISS,1128.0,2024-04,2024-06-30,642.9,92.11,128.58,863.59,15.38,Administrativa,Parcelado
320,ISS,957.0,2023-01,2023-04-01,2390.93,603.49,478.19,3472.61,0.0,Judicial,Em aberto
321,ISS,192.0,2023-07,2023-09-29,964.5,168.9,192.9,1326.3,0.0,Administrativa,Em aberto
322,ISS,153.0,2022-04,2022-06-30,1229.1,254.48,245.82,1729.4,455.72,Administrativa,Parcelado
323,ISS,1704.0,2022-09,2022-11-30,24678.5,4612.05,4935.7,34226.25,0.0,Administrativa,Em aberto
324,ISS,1604.0,2024-05,2024-07-30,3719.29,838.59,743.86,5301.74,0.0,Administrativa,Em aberto
325,ISS,1290.0,2022-11,2023-01-30,620.62,158.92,124.12,903.66,55.27,Judicial,Parcelado
326,ISS,776.0,2024-04,2024-06-30,23800.44,5579.17,4760.09,34139.7,0.0,Judicial,Em aberto
327,ISS,90.0,2024-08,2024-10-30,659.7,165.11,131.94,956.75,0.0,Administrativa,Em aberto
328,ISS,502.0,2023-07,2023-09-29,8438.39,1285.39,1687.68,11411.46,0.0,Administrativa,Em aberto
329,ISS,1392.0,2022-03,2022-05-30,4009.4,905.44,801.88,5716.72,920.95,Judicial,Parcelado
330,ISS,1028.0,2022-04,2022-06-30,980.18,59.98,196.04,1236.2,0.0,Administrativa,Em aberto
331,ISS,945.0,2022-02,2022-05-02,3930.06,1106.33,786.01,5822.4,0.0,Administrativa,Em aberto
332,ISS,1890.0,2022-09,2022-11-30,714.91,197.6,142.98,1055.49,178.56,Judicial,Parcelado
333,ISS,340.0,2023-12,2024-02-29,5282.24,702.57,1056.45,7041.26,0.0,Judicial,Em aberto
334,ISS,340.0,2023-05,2023-07-30,7914.62,1860.08,1582.92,11357.63,1567.64,Administrativa,Parcelado
335,ISS,1501.0,2023-11,2024-01-30,773.3,80.01,154.66,1007.97,0.0,Administrativa,Em aberto
336,ISS,1764.0,2022-01,2022-04-01,9537.62,2300.86,1907.52,13746.01,3230.32,Administrativa,Parcelado
337,ISS,1051.0,2023-04,2023-06-30,1576.08,380.13,315.22,2271.43,496.09,Administrativa,Parcelado
338,ISS,1753.0,2023-01,2023-04-01,5365.36,362.07,1073.07,6800.5,1419.57,Administrativa,Parcelado
339,ISS,1040.0,2024-09,2024-11-30,12446.4,3032.0,2489.28,17967.68,2788.42,Judicial,Parcelado
340,ISS,999.0,2024-04,2024-06-30,4581.93,1019.37,916.39,6517.69,1785.76,Judicial,Parcelado
341,ISS,780.0,2024-07,2024-09-29,3318.07,303.13,663.61,4284.82,0.0,Judicial,Em aberto
342,ISS,1603.0,2023-06,2023-08-30,7534.75,1594.91,1506.95,10636.61,0.0,Administrativa,Em aberto
343,ISS,202.0,2022-04,2022-06-30,597.88,158.78,119.58,876.24,0.0,Administrativa,Em aberto
344,ISS,18.0,2023-02,2023-05-02,6529.09,1703.04,1305.82,9537.95,2605.55,Judicial,Parcelado
345,ISS,715.0,2024-11,2025-01-30,783.75,114.83,156.75,1055.33,0.0,Judicial,Em aberto
346,ISS,1476.0,2022-04,2022-06-30,1288.39,186.23,257.68,1732.3,250.99,Administrativa,Parcelado
347,ISS,508.0,2024-12,2025-03-01,1942.16,555.39,388.43,2885.98,0.0,Administrativa,Em aberto
348,ISS,1541.0,2022-08,2022-10-30,1134.99,241.12,227.0,1603.11,334.25,Administrativa,Parcelado
349,ISS,806.0,2022-02,2022-05-02,3606.91,749.13,721.38,5077.42,0.0,Administrativa,Em aberto
350,ISS,619.0,2023-09,2023-11-30,652.23,46.65,130.45,829.32,0.0,Judicial,Em aberto
351,ISS,435.0,2023-03,2023-05-30,8988.69,2230.73,1797.74,13017.16,2704.58,Administrativa,Parcelado
352,ISS,136.0,2022-05,2022-07-30,2566.66,605.07,513.33,3685.06,0.0,Judicial,Em aberto
353,ISS,787.0,2024-12,2025-03-01,820.37,144.76,164.07,1129.21,0.0,Administrativa,Em aberto
354,ISS,121.0,2024-11,2025-01-30,1544.83,100.18,308.97,1953.98,510.71,Administrativa,Parcelado
355,ISS,1161.0,2024-05,2024-07-30,6888.67,2004.99,1377.73,10271.39,0.0,Administrativa,Em aberto
356,ISS,577.0,2024-03,2024-05-30,613.61,109.91,122.72,846.24,0.0,Administrativa,Em aberto
357,ISS,1920.0,2023-04,2023-06-30,550.39,144.86,110.08,805.33,0.0,Administrativa,Em aberto
358,ISS,715.0,2022-01,2022-04-01,887.43,138.1,177.49,1203.01,0.0,Judicial,Em aberto
359,ISS,140.0,2023-04,2023-06-30,2812.19,327.15,562.44,3701.78,0.0,Administrativa,Em aberto
360,ISS,865.0,2022-06,2022-08-30,1953.07,290.05,390.61,2633.73,0.0,Administrativa,Em aberto
361,ISS,1318.0,2023-02,2023-05-02,559.01,89.44,111.8,760.25,0.0,Judicial,Em aberto
362,ISS,957.0,2023-03,2023-05-30,2475.34,726.71,495.07,3697.12,236.68,Administrativa,Parcelado
363,ISS,361.0,2022-03,2022-05-30,689.71,93.99,137.94,921.65,0.0,Judicial,Em aberto
364,ISS,1753.0,2024-05,2024-07-30,4854.7,1234.98,970.94,7060.62,0.0,Judicial,Em aberto
365,ISS,574.0,2022-07,2022-09-29,1074.75,217.1,214.95,1506.8,90.31,Judicial,Parcelado
366,ISS,1218.0,2023-09,2023-11-30,889.21,90.81,177.84,1157.86,114.29,Judicial,Parcelado
367,ISS,1625.0,2024-06,2024-08-30,3371.25,293.97,674.25,4339.47,0.0,Judicial,Em aberto
368,ISS,546.0,2022-05,2022-07-30,957.46,229.38,191.49,1378.33,0.0,Administrativa,Em aberto
369,ISS,1401.0,2022-01,2022-04-01,1816.73,277.9,363.35,2457.98,0.0,Judicial,Em aberto
370,ISS,871.0,2023-04,2023-06-30,1482.71,219.76,296.54,1999.01,423.15,Administrativa,Parcelado
371,ISS,678.0,2023-06,2023-08-30,1194.09,206.74,238.82,1639.64,0.0,Judicial,Em aberto
372,ISS,1322.0,2023-11,2024-01-30,3888.68,918.04,777.74,5584.46,0.0,Administrativa,Em aberto
373,ISS,1787.0,2023-06,2023-08-30,1721.44,398.24,344.29,2463.97,0.0,Administrativa,Em aberto
374,ISS,1523.0,2024-07,2024-09-29,984.9,71.95,196.98,1253.83,284.26,Judicial,Parcelado
375,ISS,1318.0,2023-12,2024-02-29,787.4,117.78,157.48,1062.66,0.0,Administrativa,Em aberto
376,ISS,1660.0,2023-10,2023-12-30,1198.59,120.51,239.72,1558.82,0.0,Administrativa,Em aberto
377,ISS,1312.0,2023-04,2023-06-30,1057.9,315.11,211.58,1584.59,0.0,Administrativa,Em aberto
378,ISS,1857.0,2022-07,2022-09-29,1076.83,125.27,215.37,1417.47,0.0,Administrativa,Em aberto
379,ISS,1543.0,2024-11,2025-01-30,635.14,146.09,127.03,908.25,57.7,Judicial,Parcelado
380,ISS,1312.0,2022-07,2022-09-29,1409.74,146.15,281.95,1837.84,0.0,Administrativa,Em aberto
381,ISS,1604.0,2024-12,2025-03-01,8014.72,538.6,1602.94,10156.27,0.0,Administrativa,Em aberto
382,ISS,1312.0,2022-05,2022-07-30,607.76,181.91,121.55,911.22,0.0,Administrativa,Em aberto
383,ISS,1099.0,2023-04,2023-06-30,772.59,229.6,154.52,1156.71,0.0,Judicial,Em aberto
384,ISS,668.0,2023-08,2023-10-30,2029.49,230.75,405.9,2666.14,165.89,Administrativa,Parcelado
385,ISS,453.0,2022-02,2022-05-02,1013.09,280.85,202.62,1496.55,273.99,Administrativa,Parcelado
386,ISS,820.0,2022-01,2022-04-01,13873.95,3972.96,2774.79,20621.7,0.0,Judicial,Em aberto
387,ISS,865.0,2024-02,2024-05-01,2121.48,172.56,424.3,2718.34,0.0,Administrativa,Em aberto
388,ISS,1961.0,2024-08,2024-10-30,915.32,273.47,183.06,1371.85,0.0,Judicial,Em aberto
389,ISS,1625.0,2023-10,2023-12-30,2825.53,313.93,565.11,3704.56,867.58,Judicial,Parcelado
390,ISS,1758.0,2024-03,2024-05-30,2346.27,509.22,469.25,3324.74,343.34,Judicial,Parcelado
391,ISS,129.0,2022-02,2022-05-02,1380.13,345.44,276.03,2001.6,338.7,Judicial,Parcelado
392,ISS,1054.0,2023-04,2023-06-30,7605.34,2171.59,1521.07,11297.99,0.0,Administrativa,Em aberto
393,ISS,99.0,2023-02,2023-05-02,1346.29,301.68,269.26,1917.23,74.45,Judicial,Parcelado
394,ISS,1749.0,2022-06,2022-08-30,5481.94,1283.68,1096.39,7862.01,0.0,Judicial,Em aberto
395,ISS,1515.0,2023-07,2023-09-29,872.77,214.57,174.55,1261.9,0.0,Administrativa,Em aberto
396,ISS,1195.0,2023-01,2023-04-01,918.1,162.93,183.62,1264.65,300.01,Administrativa,Parcelado
397,ISS,928.0,2022-02,2022-05-02,564.27,139.59,112.85,816.72,0.0,Judicial,Em aberto
398,ISS,1787.0,2022-02,2022-05-02,1930.04,349.1,386.01,2665.14,191.29,Administrativa,Parcelado
399,ISS,577.0,2024-10,2024-12-30,545.34,148.48,109.07,802.89,0.0,Administrativa,Em aberto
400,ISS,577.0,2024-02,2024-05-01,733.45,201.49,146.69,1081.63,0.0,Administrativa,Em aberto
401,ISS,672.0,2024-08,2024-10-30,3478.89,970.88,695.78,5145.54,302.77,Administrativa,Parcelado
402,ISS,1528.0,2024-08,2024-10-30,2203.3,448.74,440.66,3092.7,161.91,Administrativa,Parcelado
403,ISS,704.0,2023-08,2023-10-30,791.25,99.82,158.25,1049.32,0.0,Administrativa,Em aberto
404,ISS,1610.0,2022-08,2022-10-30,1353.2,117.32,270.64,1741.16,0.0,Judicial,Em aberto
405,ISS,717.0,2024-11,2025-01-30,570.45,92.47,114.09,777.01,0.0,Judicial,Em aberto
406,ISS,575.0,2022-08,2022-10-30,7293.11,2176.06,1458.62,10927.79,0.0,Administrativa,Em aberto
407,ISS,1478.0,2024-07,2024-09-29,2796.17,288.6,559.23,3644.01,0.0,Administrativa,Em aberto
408,ISS,1943.0,2023-01,2023-04-01,5602.2,1258.03,1120.44,7980.67,0.0,Administrativa,Em aberto
409,ISS,1161.0,2024-07,2024-09-29,5984.41,957.87,1196.88,8139.16,1593.03,Administrativa,Parcelado
410,ISS,978.0,2022-01,2022-04-01,31303.19,7568.7,6260.64,45132.52,0.0,Administrativa,Em aberto
411,ISS,504.0,2024-05,2024-07-30,729.9,144.61,145.98,1020.49,0.0,Judicial,Em aberto
412,ISS,1094.0,2023-02,2023-05-02,1006.16,226.54,201.23,1433.93,0.0,Administrativa,Em aberto
413,ISS,1541.0,2023-10,2023-12-30,834.86,60.31,166.97,1062.14,144.99,Administrativa,Parcelado
414,ISS,1663.0,2023-09,2023-11-30,2719.87,771.7,543.97,4035.55,677.52,Administrativa,Parcelado
415,ISS,1993.0,2024-11,2025-01-30,1333.0,176.07,266.6,1775.67,0.0,Judicial,Em aberto
416,ISS,245.0,2023-05,2023-07-30,42032.46,4444.5,8406.49,54883.45,4702.91,Administrativa,Parcelado
417,ISS,837.0,2023-01,2023-04-01,2631.07,677.19,526.21,3834.47,0.0,Administrativa,Em aberto
418,ISS,833.0,2022-08,2022-10-30,19950.81,1835.19,3990.16,25776.17,0.0,Judicial,Em aberto
419,ISS,64.0,2022-10,2022-12-30,987.1,226.18,197.42,1410.7,0.0,Administrativa,Em aberto
420,ISS,1095.0,2023-09,2023-11-30,549.51,73.94,109.9,733.35,0.0,Administrativa,Em aberto
421,ISS,776.0,2022-01,2022-04-01,6114.67,684.08,1222.93,8021.68,114.28,Administrativa,Parcelado
422,ISS,193.0,2023-03,2023-05-30,1289.94,285.0,257.99,1832.93,378.47,Administrativa,Parcelado
423,ISS,340.0,2022-03,2022-05-30,9860.14,1399.9,1972.03,13232.07,0.0,Judicial,Em aberto
424,ISS,927.0,2022-01,2022-04-01,837.24,226.52,167.45,1231.21,0.0,Judicial,Em aberto
425,ISS,1361.0,2022-11,2023-01-30,2291.7,236.51,458.34,2986.55,0.0,Administrativa,Em aberto
426,ISS,990.0,2023-12,2024-02-29,3808.01,683.98,761.6,5253.6,1042.67,Administrativa,Parcelado
427,ISS,1361.0,2024-05,2024-07-30,7339.19,1007.65,1467.84,9814.67,0.0,Administrativa,Em aberto
428,ISS,621.0,2023-11,2024-01-30,2810.43,412.93,562.09,3785.45,0.0,Judicial,Em aberto
429,ISS,1255.0,2022-02,2022-05-02,681.71,132.2,136.34,950.25,0.0,Administrativa,Em aberto
430,ISS,724.0,2024-04,2024-06-30,511.76,46.12,102.35,660.23,0.0,Administrativa,Em aberto
431,ISS,933.0,2024-05,2024-07-30,72166.57,11864.61,14433.31,98464.5,0.0,Administrativa,Em aberto
432,ISS,275.0,2024-08,2024-10-30,1394.63,263.83,278.93,1937.39,0.0,Judicial,Em aberto
433,ISS,27.0,2023-06,2023-08-30,7899.21,2080.72,1579.84,11559.77,2360.57,Judicial,Parcelado
434,ISS,18.0,2024-04,2024-06-30,3334.67,794.72,666.93,4796.32,0.0,Administrativa,Em aberto
435,ISS,817.0,2022-02,2022-05-02,1016.47,70.12,203.29,1289.89,282.87,Administrativa,Parcelado
436,ISS,406.0,2024-09,2024-11-30,6519.83,759.08,1303.97,8582.88,536.37,Administrativa,Parcelado
437,ISS,1563.0,2024-04,2024-06-30,917.46,263.54,183.49,1364.49,59.99,Administrativa,Parcelado
438,ISS,1501.0,2024-12,2025-03-01,940.61,133.56,188.12,1262.29,331.23,Administrativa,Parcelado
439,ISS,586.0,2022-09,2022-11-30,860.27,244.99,172.05,1277.31,0.0,Administrativa,Em aberto
440,ISS,1023.0,2023-01,2023-04-01,1633.63,149.74,326.73,2110.1,0.0,Administrativa,Em aberto
441,ISS,1400.0,2023-12,2024-02-29,853.98,91.16,170.8,1115.93,0.0,Judicial,Em aberto
442,ISS,26.0,2023-06,2023-08-30,17363.95,3363.41,3472.79,24200.15,7117.71,Administrativa,Parcelado
443,ISS,1651.0,2024-07,2024-09-29,1084.11,125.33,216.82,1426.26,0.0,Administrativa,Em aberto
444,ISS,180.0,2022-08,2022-10-30,606.44,109.69,121.29,837.42,16.23,Administrativa,Parcelado
445,ISS,923.0,2023-02,2023-05-02,1094.96,114.62,218.99,1428.57,142.65,Judicial,Parcelado
446,ISS,288.0,2024-02,2024-05-01,1243.26,149.68,248.65,1641.59,0.0,Administrativa,Em aberto
447,ISS,508.0,2024-06,2024-08-30,1962.96,127.14,392.59,2482.7,0.0,Administrativa,Em aberto
448,ISS,553.0,2022-11,2023-01-30,6566.95,1382.8,1313.39,9263.14,0.0,Administrativa,Em aberto
449,ISS,1289.0,2023-11,2024-01-30,7921.3,825.74,1584.26,10331.3,0.0,Administrativa,Em aberto
450,ISS,1153.0,2022-08,2022-10-30,706.15,163.81,141.23,1011.19,0.0,Administrativa,Em aberto
451,ISS,954.0,2024-03,2024-05-30,2788.44,523.36,557.69,3869.49,24.37,Administrativa,Parcelado
452,ISS,1286.0,2023-05,2023-07-30,504.15,99.59,100.83,704.57,76.47,Administrativa,Parcelado
453,ISS,340.0,2023-09,2023-11-30,10948.74,1217.1,2189.75,14355.59,2825.47,Administrativa,Parcelado
454,ISS,528.0,2022-02,2022-05-02,2070.34,211.42,414.07,2695.83,26.54,Judicial,Parcelado
455,ISS,271.0,2024-11,2025-01-30,18537.54,2793.94,3707.51,25038.99,0.0,Administrativa,Em aberto
456,ISS,923.0,2022-12,2023-03-01,879.23,91.73,175.85,1146.81,0.0,Administrativa,Em aberto
457,ISS,169.0,2022-08,2022-10-30,2572.29,483.25,514.46,3570.0,0.0,Judicial,Em aberto
458,ISS,1539.0,2023-07,2023-09-29,2136.72,141.2,427.34,2705.26,0.0,Administrativa,Em aberto
459,ISS,1277.0,2022-06,2022-08-30,515.36,49.47,103.07,667.9,49.17,Judicial,Parcelado
460,ISS,1244.0,2022-07,2022-09-29,600.91,61.96,120.18,783.06,216.85,Judicial,Parcelado
461,ISS,375.0,2024-10,2024-12-30,6170.42,697.02,1234.08,8101.52,0.0,Administrativa,Em aberto
462,ISS,1625.0,2022-07,2022-09-29,1202.92,91.92,240.58,1535.42,279.47,Administrativa,Parcelado
463,ISS,777.0,2022-09,2022-11-30,514.79,138.48,102.96,756.23,0.0,Administrativa,Em aberto
464,ISS,1286.0,2023-01,2023-04-01,612.1,157.06,122.42,891.58,149.26,Administrativa,Parcelado
465,ISS,967.0,2024-03,2024-05-30,1170.36,115.2,234.07,1519.63,0.0,Administrativa,Em aberto
466,ISS,260.0,2024-10,2024-12-30,3551.79,692.62,710.36,4954.76,0.0,Administrativa,Em aberto
467,ISS,1085.0,2022-11,2023-01-30,517.51,149.52,103.5,770.53,0.0,Administrativa,Em aberto
468,ISS,308.0,2024-01,2024-03-31,13934.43,3449.78,2786.89,20171.1,5858.52,Judicial,Parcelado
469,ISS,1871.0,2022-03,2022-05-30,1044.28,284.63,208.86,1537.77,0.0,Administrativa,Em aberto
470,ISS,527.0,2022-05,2022-07-30,12074.47,1661.67,2414.89,16151.04,0.0,Administrativa,Em aberto
471,ISS,1271.0,2022-05,2022-07-30,824.88,242.75,164.98,1232.61,0.0,Administrativa,Em aberto
472,ISS,621.0,2023-01,2023-04-01,764.8,226.12,152.96,1143.88,58.11,Administrativa,Parcelado
473,ISS,906.0,2023-07,2023-09-29,800.07,48.35,160.01,1008.43,106.71,Administrativa,Parcelado
474,ISS,954.0,2023-01,2023-04-01,5377.93,333.81,1075.59,6787.32,0.0,Administrativa,Em aberto
475,ISS,1392.0,2023-11,2024-01-30,7699.88,1114.76,1539.98,10354.61,2623.73,Judicial,Parcelado
476,ISS,809.0,2023-07,2023-09-29,22176.67,4026.26,4435.33,30638.26,0.0,Administrativa,Em aberto
477,ISS,1476.0,2023-11,2024-01-30,3528.39,782.71,705.68,5016.78,789.58,Administrativa,Parcelado
478,ISS,837.0,2022-09,2022-11-30,3048.8,243.84,609.76,3902.4,1168.82,Administrativa,Parcelado
479,ISS,158.0,2024-02,2024-05-01,676.87,174.55,135.37,986.79,114.79,Administrativa,Parcelado
480,ISS,599.0,2022-08,2022-10-30,24542.77,1929.53,4908.55,31380.85,0.0,Administrativa,Em aberto
481,ISS,78.0,2024-03,2024-05-30,862.11,172.23,172.42,1206.76,320.41,Judicial,Parcelado
482,ISS,158.0,2023-10,2023-12-30,1157.27,222.91,231.45,1611.63,0.0,Administrativa,Em aberto
483,ISS,1660.0,2024-11,2025-01-30,517.32,55.33,103.46,676.11,0.0,Administrativa,Em aberto
484,ISS,546.0,2022-08,2022-10-30,1281.91,222.71,256.38,1761.0,349.41,Administrativa,Parcelado
485,ISS,255.0,2024-04,2024-06-30,5077.41,803.72,1015.48,6896.61,0.0,Judicial,Em aberto
486,ISS,1205.0,2024-04,2024-06-30,1122.67,329.94,224.53,1677.14,0.0,Administrativa,Em aberto
487,ISS,1237.0,2023-09,2023-11-30,1598.09,179.48,319.62,2097.19,0.0,Judicial,Em aberto
488,ISS,1432.0,2024-07,2024-09-29,2234.76,294.9,446.95,2976.62,8.72,Judicial,Parcelado
489,ISS,621.0,2022-05,2022-07-30,1524.41,182.42,304.88,2011.71,0.0,Judicial,Em aberto
490,ISS,1610.0,2023-02,2023-05-02,2672.91,672.18,534.58,3879.67,0.0,Judicial,Em aberto
491,ISS,1237.0,2023-12,2024-02-29,1101.43,189.04,220.29,1510.76,0.0,Administrativa,Em aberto
492,ISS,681.0,2024-07,2024-09-29,1330.22,191.43,266.04,1787.69,0.0,Judicial,Em aberto
493,ISS,214.0,2022-05,2022-07-30,649.48,142.4,129.9,921.78,0.0,Judicial,Em aberto
494,ISS,27.0,2023-12,2024-02-29,4507.99,1087.77,901.6,6497.36,1837.87,Administrativa,Parcelado
495,ISS,508.0,2022-06,2022-08-30,1621.94,172.28,324.39,2118.61,0.0,Judicial,Em aberto
