id_itbi,id_imovel,bairro,tipo_imovel,mes_competencia,valor_venal_iptu,valor_declarado_escritura,razao_decl_venal,base_calculo,itbi_devido,itbi_recolhido,gap_itbi,subavaliacao_detectada,ano
898,5300,Vila Nova,Comercial,2022-05,613154.92,580923.96,0.947,613154.92,12263.1,11618.48,644.62,0,2022
899,4419,Ilha Porchat,Comercial,2023-04,1001851.57,454428.07,0.454,1001851.57,20037.03,9088.56,10948.47,1,2023
900,1823,Parque Bitaru,Residencial,2022-04,141668.84,140529.49,0.992,141668.84,2833.38,2810.59,22.79,0,2022
901,11490,Parque Bitaru,Residencial,2022-05,212535.17,195605.38,0.92,212535.17,4250.7,3912.11,338.6,0,2022
902,8042,Centro,Comercial,2022-06,1721915.15,1218633.19,0.708,1721915.15,34438.3,24372.66,10065.64,1,2022
903,9650,Parque Bitaru,Residencial,2022-07,441794.22,209510.27,0.474,441794.22,8835.88,4190.21,4645.68,1,2022
904,426,Alto da Boa Vista,Comercial,2022-12,920472.88,881839.36,0.958,920472.88,18409.46,17636.79,772.67,0,2022
905,448,Vila Margarida,Residencial,2022-09,142669.69,127926.77,0.897,142669.69,2853.39,2558.54,294.86,0,2022
906,9059,Centro,Residencial,2022-01,296551.79,275498.76,0.929,296551.79,5931.04,5509.98,421.06,0,2022
907,14229,Porto Grande,Residencial,2024-03,383310.59,261955.38,0.683,383310.59,7666.21,5239.11,2427.1,1,2024
908,14186,Esplanada dos Barreiros,Comercial,2024-04,864139.57,767567.0,0.888,864139.57,17282.79,15351.34,1931.45,0,2024
909,2236,Ilha Porchat,Residencial,2024-12,303495.58,220394.39,0.726,303495.58,6069.91,4407.89,1662.02,1,2024
910,12174,Vila Margarida,Residencial,2024-06,1033617.42,546292.48,0.529,1033617.42,20672.35,10925.85,9746.5,1,2024
911,10943,Cidade Nautica,Comercial,2022-07,554828.01,563648.37,1.016,563648.37,11272.97,11272.97,0.0,0,2022
912,6632,Esplanada dos Barreiros,Comercial,2024-01,533916.48,547094.48,1.025,547094.48,10941.89,10941.89,0.0,0,2024
913,1629,Japuí,Residencial,2024-11,354918.42,197013.64,0.555,354918.42,7098.37,3940.27,3158.1,1,2024
914,7958,Catiapoa,Residencial,2024-10,387189.74,369307.78,0.954,387189.74,7743.79,7386.16,357.64,0,2024
915,7899,Glória,Residencial,2022-09,408367.37,345205.28,0.845,408367.37,8167.35,6904.11,1263.24,0,2022
916,4028,Ilha Porchat,Comercial,2023-06,714536.23,422928.03,0.592,714536.23,14290.72,8458.56,5832.16,1,2023
917,12142,Alto da Boa Vista,Residencial,2022-09,856704.87,884823.78,1.033,884823.78,17696.48,17696.48,0.0,0,2022
918,5333,Vila Bocaina,Residencial,2022-12,278668.05,267199.86,0.959,278668.05,5573.36,5344.0,229.36,0,2022
919,4621,Vila Bocaina,Residencial,2023-09,113613.98,111156.39,0.978,113613.98,2272.28,2223.13,49.15,0,2023
920,14951,Alto da Boa Vista,Comercial,2023-10,2192956.21,1206727.4,0.55,2192956.21,43859.12,24134.55,19724.58,1,2023
921,8020,Esplanada dos Barreiros,Residencial,2024-01,329476.27,254119.83,0.771,329476.27,6589.53,5082.4,1507.13,1,2024
922,7303,Centro,Residencial,2024-12,978775.79,864147.72,0.883,978775.79,19575.52,17282.95,2292.56,0,2024
923,6641,Porto Grande,Residencial,2024-11,410984.27,334719.37,0.814,410984.27,8219.69,6694.39,1525.3,0,2024
924,2286,Esplanada dos Barreiros,Comercial,2023-09,266876.58,282883.99,1.06,282883.99,5657.68,5657.68,0.0,0,2023
925,13712,Centro,Residencial,2022-07,403167.1,449814.89,1.116,449814.89,8996.3,8996.3,0.0,0,2022
926,5296,Cidade Nautica,Residencial,2024-03,513167.88,458030.69,0.893,513167.88,10263.36,9160.61,1102.74,0,2024
927,801,Vila Nova,Residencial,2022-02,201514.03,193049.88,0.958,201514.03,4030.28,3861.0,169.28,0,2022
928,8799,Alto da Boa Vista,Residencial,2022-09,392928.76,359620.91,0.915,392928.76,7858.58,7192.42,666.16,0,2022
929,6169,Esplanada dos Barreiros,Residencial,2023-10,458046.62,501198.31,1.094,501198.31,10023.97,10023.97,0.0,0,2023
930,5036,Vila Bocaina,Residencial,2023-03,190107.25,173449.44,0.912,190107.25,3802.14,3468.99,333.16,0,2023
931,5510,Catiapoa,Residencial,2023-06,1539858.02,730303.02,0.474,1539858.02,30797.16,14606.06,16191.1,1,2023
932,14199,Glória,Residencial,2023-06,296570.01,310147.98,1.046,310147.98,6202.96,6202.96,0.0,0,2023
933,11120,Cidade Nautica,Residencial,2023-11,163038.4,182807.3,1.121,182807.3,3656.15,3656.15,0.0,0,2023
934,11408,Vila Nova,Comercial,2024-06,323924.75,354838.6,1.095,354838.6,7096.77,7096.77,0.0,0,2024
935,3794,Vila Nova,Comercial,2022-08,717721.42,461076.25,0.642,717721.42,14354.43,9221.52,5132.9,1,2022
936,8014,Japuí,Residencial,2022-06,173655.35,166721.87,0.96,173655.35,3473.11,3334.44,138.67,0,2022
937,10841,Catiapoa,Residencial,2024-06,351939.78,177178.04,0.503,351939.78,7038.8,3543.56,3495.23,1,2024
938,273,Japuí,Residencial,2022-02,770542.65,707441.45,0.918,770542.65,15410.85,14148.83,1262.02,0,2022
939,9826,Japuí,Comercial,2024-03,417909.8,409294.42,0.979,417909.8,8358.2,8185.89,172.31,0,2024
940,14147,Vila Nova,Residencial,2022-12,331029.91,267273.09,0.807,331029.91,6620.6,5345.46,1275.14,0,2022
941,11506,Vila Bocaina,Comercial,2023-07,349782.82,292528.66,0.836,349782.82,6995.66,5850.57,1145.08,0,2023
942,861,Esplanada dos Barreiros,Residencial,2023-08,511924.86,508762.25,0.994,511924.86,10238.5,10175.25,63.25,0,2023
943,13516,Vila Nova,Residencial,2024-04,449432.17,411922.55,0.917,449432.17,8988.64,8238.45,750.19,0,2024
944,4831,Japuí,Residencial,2023-08,309833.59,173770.05,0.561,309833.59,6196.67,3475.4,2721.27,1,2023
945,11305,Vila São Jorge,Residencial,2022-07,380266.26,366408.17,0.964,380266.26,7605.33,7328.16,277.16,0,2022
946,1207,Centro,Comercial,2024-04,722747.6,632405.23,0.875,722747.6,14454.95,12648.1,1806.85,0,2024
947,9334,Parque Bitaru,Residencial,2024-09,274969.93,238223.59,0.866,274969.93,5499.4,4764.47,734.93,0,2024
948,9508,Ilha Porchat,Residencial,2023-04,429652.89,367940.26,0.856,429652.89,8593.06,7358.81,1234.25,0,2023
949,12482,Jardim Rio Branco,Industrial,2024-10,393190.86,397353.27,1.011,397353.27,7947.07,7947.07,0.0,0,2024
950,8760,Alto da Boa Vista,Residencial,2023-03,652687.72,524087.86,0.803,652687.72,13053.75,10481.76,2572.0,0,2023
951,5385,Esplanada dos Barreiros,Comercial,2022-08,677022.85,619388.84,0.915,677022.85,13540.46,12387.78,1152.68,0,2022
952,11149,Alto da Boa Vista,Comercial,2024-08,435212.78,485657.96,1.116,485657.96,9713.16,9713.16,0.0,0,2024
953,7243,Vila Bocaina,Comercial,2023-05,815800.72,627163.58,0.769,815800.72,16316.01,12543.27,3772.74,1,2023
954,5230,Vila São Jorge,Residencial,2022-08,819065.23,715206.13,0.873,819065.23,16381.3,14304.12,2077.18,0,2022
955,3131,Porto Grande,Comercial,2023-03,768901.9,629097.74,0.818,768901.9,15378.04,12581.95,2796.08,0,2023
956,3743,Alto da Boa Vista,Residencial,2023-10,539778.76,454999.06,0.843,539778.76,10795.58,9099.98,1695.59,0,2023
957,12751,Jardim Rio Branco,Residencial,2022-11,659770.28,639270.9,0.969,659770.28,13195.41,12785.42,409.99,0,2022
958,1404,Alto da Boa Vista,Residencial,2022-07,259543.63,246184.74,0.949,259543.63,5190.87,4923.69,267.18,0,2022
959,7739,Vila Bocaina,Comercial,2024-04,379062.23,246938.73,0.651,379062.23,7581.24,4938.77,2642.47,1,2024
960,13535,Cidade Nautica,Comercial,2024-03,591142.71,674816.15,1.142,674816.15,13496.32,13496.32,0.0,0,2024
961,5181,Vila Nova,Residencial,2024-05,493862.61,533859.62,1.081,533859.62,10677.19,10677.19,0.0,0,2024
962,11455,Porto Grande,Residencial,2024-02,322378.86,153320.45,0.476,322378.86,6447.58,3066.41,3381.17,1,2024
963,5019,Centro,Residencial,2023-04,79141.67,39051.94,0.493,79141.67,1582.83,781.04,801.79,1,2023
964,11488,Vila São Jorge,Residencial,2024-12,270351.99,233868.56,0.865,270351.99,5407.04,4677.37,729.67,0,2024
965,14507,Vila Bocaina,Residencial,2023-11,294459.66,157610.56,0.535,294459.66,5889.19,3152.21,2736.98,1,2023
966,7610,Vila Bocaina,Residencial,2022-07,385586.78,315062.88,0.817,385586.78,7711.74,6301.26,1410.48,0,2022
967,7687,Glória,Residencial,2024-09,334565.83,365916.08,1.094,365916.08,7318.32,7318.32,0.0,0,2024
968,10561,Vila São Jorge,Residencial,2024-04,219670.01,245049.73,1.116,245049.73,4900.99,4900.99,0.0,0,2024
969,6915,Vila Nova,Comercial,2023-07,540597.21,536040.65,0.992,540597.21,10811.94,10720.81,91.13,0,2023
970,8884,Jardim Rio Branco,Residencial,2023-06,1176326.78,1311366.91,1.115,1311366.91,26227.34,26227.34,0.0,0,2023
971,7678,Esplanada dos Barreiros,Residencial,2023-09,439187.23,330828.38,0.753,439187.23,8783.74,6616.57,2167.18,1,2023
972,10599,Vila Margarida,Residencial,2023-01,452366.96,250190.74,0.553,452366.96,9047.34,5003.81,4043.52,1,2023
973,7746,Alto da Boa Vista,Residencial,2023-02,309836.9,296456.2,0.957,309836.9,6196.74,5929.12,267.61,0,2023
974,11871,Centro,Industrial,2023-09,684097.72,598298.79,0.875,684097.72,13681.95,11965.98,1715.98,0,2023
975,14157,Glória,Residencial,2023-09,418146.71,329334.22,0.788,418146.71,8362.93,6586.68,1776.25,1,2023
976,11340,Glória,Residencial,2022-09,438204.69,439961.97,1.004,439961.97,8799.24,8799.24,0.0,0,2022
977,1490,Vila São Jorge,Industrial,2024-10,147590.27,156396.79,1.06,156396.79,3127.94,3127.94,0.0,0,2024
978,13927,Porto Grande,Comercial,2024-07,677102.36,768285.49,1.135,768285.49,15365.71,15365.71,0.0,0,2024
979,4715,Jardim Rio Branco,Residencial,2022-02,175396.65,143649.38,0.819,175396.65,3507.93,2872.99,634.95,0,2022
980,8469,Porto Grande,Residencial,2022-03,312412.66,291805.42,0.934,312412.66,6248.25,5836.11,412.14,0,2022
981,10599,Vila Margarida,Residencial,2022-03,452366.96,421448.55,0.932,452366.96,9047.34,8428.97,618.37,0,2022
982,5662,Japuí,Comercial,2024-05,413735.52,398699.8,0.964,413735.52,8274.71,7974.0,300.71,0,2024
983,5140,Vila São Jorge,Residencial,2024-11,289320.17,256700.78,0.887,289320.17,5786.4,5134.02,652.39,0,2024
984,5379,Alto da Boa Vista,Residencial,2024-03,256274.5,135275.32,0.528,256274.5,5125.49,2705.51,2419.98,1,2024
985,3526,Alto da Boa Vista,Residencial,2023-03,943887.43,973285.98,1.031,973285.98,19465.72,19465.72,0.0,0,2023
986,8565,Porto Grande,Comercial,2023-05,665820.4,708937.81,1.065,708937.81,14178.76,14178.76,0.0,0,2023
987,11461,Ilha Porchat,Residencial,2024-06,899540.16,782641.82,0.87,899540.16,17990.8,15652.84,2337.97,0,2024
988,2430,Porto Grande,Residencial,2022-09,260910.92,256119.65,0.982,260910.92,5218.22,5122.39,95.83,0,2022
989,5422,Vila Bocaina,Residencial,2022-02,308227.93,250963.13,0.814,308227.93,6164.56,5019.26,1145.3,0,2022
990,7790,Esplanada dos Barreiros,Residencial,2022-11,326259.82,312771.17,0.959,326259.82,6525.2,6255.42,269.77,0,2022
991,154,Vila São Jorge,Residencial,2023-01,142508.53,133701.46,0.938,142508.53,2850.17,2674.03,176.14,0,2023
992,7005,Alto da Boa Vista,Residencial,2023-07,1133835.25,1091363.05,0.963,1133835.25,22676.71,21827.26,849.44,0,2023
993,3848,Japuí,Comercial,2022-01,1494471.03,1237679.27,0.828,1494471.03,29889.42,24753.59,5135.84,0,2022
994,6037,Parque Bitaru,Residencial,2023-05,706286.05,678574.02,0.961,706286.05,14125.72,13571.48,554.24,0,2023
995,3150,Japuí,Residencial,2023-10,298588.35,322205.17,1.079,322205.17,6444.1,6444.1,0.0,0,2023
996,3963,Centro,Residencial,2023-03,1363239.19,898769.08,0.659,1363239.19,27264.78,17975.38,9289.4,1,2023
997,6613,Parque Bitaru,Residencial,2024-03,134190.35,129129.97,0.962,134190.35,2683.81,2582.6,101.21,0,2024
998,12475,Centro,Comercial,2024-09,1415917.62,1461019.05,1.032,1461019.05,29220.38,29220.38,0.0,0,2024
999,4602,Porto Grande,Residencial,2024-01,531982.3,256619.73,0.482,531982.3,10639.65,5132.39,5507.25,1,2024
1000,11995,Glória,Residencial,2024-01,471320.6,217197.64,0.461,471320.6,9426.41,4343.95,5082.46,1,2024
1001,8801,Jardim Rio Branco,Residencial,2024-07,605456.78,457851.48,0.756,605456.78,12109.14,9157.03,2952.11,1,2024
1002,6173,Vila Margarida,Comercial,2022-09,757569.02,864238.57,1.141,864238.57,17284.77,17284.77,0.0,0,2022
1003,4759,Alto da Boa Vista,Residencial,2023-09,172571.07,188260.43,1.091,188260.43,3765.21,3765.21,0.0,0,2023
1004,6945,Parque Bitaru,Industrial,2024-07,590884.41,544704.56,0.922,590884.41,11817.69,10894.09,923.6,0,2024
1005,4219,Alto da Boa Vista,Residencial,2024-02,765856.36,796507.56,1.04,796507.56,15930.15,15930.15,0.0,0,2024
1006,13704,Esplanada dos Barreiros,Comercial,2024-05,1638531.47,1479886.78,0.903,1638531.47,32770.63,29597.74,3172.89,0,2024
1007,13361,Catiapoa,Comercial,2022-06,246836.61,203188.32,0.823,246836.61,4936.73,4063.77,872.97,0,2022
1008,13599,Vila Bocaina,Comercial,2023-02,426927.34,400286.81,0.938,426927.34,8538.55,8005.74,532.81,0,2023
1009,2132,Cidade Nautica,Residencial,2022-02,697657.66,562396.47,0.806,697657.66,13953.15,11247.93,2705.22,0,2022
1010,6929,Jardim Rio Branco,Residencial,2024-03,219213.32,190829.95,0.871,219213.32,4384.27,3816.6,567.67,0,2024
1011,850,Vila São Jorge,Residencial,2024-11,678368.69,551648.9,0.813,678368.69,13567.37,11032.98,2534.4,0,2024
1012,8681,Vila São Jorge,Residencial,2023-09,257805.92,257569.26,0.999,257805.92,5156.12,5151.39,4.73,0,2023
1013,8136,Catiapoa,Comercial,2022-05,437139.92,456216.74,1.044,456216.74,9124.33,9124.33,0.0,0,2022
1014,6912,Alto da Boa Vista,Comercial,2023-11,729777.73,756392.26,1.036,756392.26,15127.85,15127.85,0.0,0,2023
1015,6743,Alto da Boa Vista,Comercial,2022-12,2043427.1,1869433.33,0.915,2043427.1,40868.54,37388.67,3479.88,0,2022
1016,12937,Ilha Porchat,Comercial,2022-04,638980.43,531490.49,0.832,638980.43,12779.61,10629.81,2149.8,0,2022
1017,6678,Parque Bitaru,Residencial,2023-02,198354.02,195700.21,0.987,198354.02,3967.08,3914.0,53.08,0,2023
1018,8518,Ilha Porchat,Residencial,2022-05,1408764.42,1143735.6,0.812,1408764.42,28175.29,22874.71,5300.58,0,2022
1019,10085,Alto da Boa Vista,Residencial,2022-01,365118.95,329539.98,0.903,365118.95,7302.38,6590.8,711.58,0,2022
1020,14055,Vila Bocaina,Comercial,2022-10,386964.61,273672.79,0.707,386964.61,7739.29,5473.46,2265.84,1,2022
1021,12383,Vila Margarida,Residencial,2024-01,130328.87,87089.24,0.668,130328.87,2606.58,1741.78,864.79,1,2024
1022,11000,Centro,Residencial,2024-08,600507.52,497394.75,0.828,600507.52,12010.15,9947.9,2062.26,0,2024
1023,9384,Esplanada dos Barreiros,Residencial,2023-06,303926.79,238238.98,0.784,303926.79,6078.54,4764.78,1313.76,1,2023
1024,12738,Porto Grande,Residencial,2022-12,543395.19,523395.22,0.963,543395.19,10867.9,10467.9,400.0,0,2022
1025,2111,Jardim Rio Branco,Residencial,2024-05,412798.6,273696.72,0.663,412798.6,8255.97,5473.93,2782.04,1,2024
1026,3623,Esplanada dos Barreiros,Comercial,2022-12,582604.08,640035.97,1.099,640035.97,12800.72,12800.72,0.0,0,2022
1027,745,Parque Bitaru,Residencial,2022-07,235070.17,233017.11,0.991,235070.17,4701.4,4660.34,41.06,0,2022
1028,4631,Jardim Rio Branco,Residencial,2022-11,127521.41,114960.91,0.902,127521.41,2550.43,2299.22,251.21,0,2022
1029,752,Cidade Nautica,Comercial,2022-10,771038.9,587844.08,0.762,771038.9,15420.78,11756.88,3663.9,1,2022
1030,11289,Catiapoa,Residencial,2022-09,332680.23,359150.03,1.08,359150.03,7183.0,7183.0,0.0,0,2022
1031,13722,Ilha Porchat,Comercial,2024-07,623660.02,669798.79,1.074,669798.79,13395.98,13395.98,0.0,0,2024
1032,7492,Cidade Nautica,Residencial,2022-06,267544.37,229948.11,0.859,267544.37,5350.89,4598.96,751.93,0,2022
1033,12579,Alto da Boa Vista,Residencial,2023-06,817308.51,623328.69,0.763,817308.51,16346.17,12466.57,3879.6,1,2023
1034,8387,Vila Nova,Comercial,2024-10,414303.88,350712.97,0.847,414303.88,8286.08,7014.26,1271.82,0,2024
1035,8817,Porto Grande,Residencial,2023-05,268796.52,234735.08,0.873,268796.52,5375.93,4694.7,681.23,0,2023
1036,5671,Vila Margarida,Residencial,2022-07,536537.75,613427.9,1.143,613427.9,12268.56,12268.56,0.0,0,2022
1037,6192,Vila Margarida,Residencial,2022-09,353767.42,363424.84,1.027,363424.84,7268.5,7268.5,0.0,0,2022
1038,14329,Porto Grande,Residencial,2022-01,460212.83,507461.78,1.103,507461.78,10149.24,10149.24,0.0,0,2022
1039,5293,Catiapoa,Residencial,2024-07,253290.53,246322.76,0.972,253290.53,5065.81,4926.46,139.36,0,2024
1040,4309,Cidade Nautica,Comercial,2024-10,1406623.02,1342262.7,0.954,1406623.02,28132.46,26845.25,1287.21,0,2024
1041,7386,Jardim Rio Branco,Comercial,2024-11,1235063.3,601705.49,0.487,1235063.3,24701.27,12034.11,12667.16,1,2024
1042,7723,Centro,Residencial,2022-11,688631.89,659503.93,0.958,688631.89,13772.64,13190.08,582.56,0,2022
1043,7058,Esplanada dos Barreiros,Residencial,2024-09,329900.5,335682.04,1.018,335682.04,6713.64,6713.64,0.0,0,2024
1044,582,Vila Bocaina,Residencial,2024-08,375374.39,418653.86,1.115,418653.86,8373.08,8373.08,0.0,0,2024
1045,2667,Vila Bocaina,Residencial,2023-04,333006.23,247009.8,0.742,333006.23,6660.12,4940.2,1719.93,1,2023
1046,12573,Centro,Residencial,2022-04,707368.56,759935.8,1.074,759935.8,15198.72,15198.72,0.0,0,2022
1047,2888,Vila Nova,Residencial,2022-12,119554.81,114554.99,0.958,119554.81,2391.1,2291.1,100.0,0,2022
1048,11287,Porto Grande,Residencial,2023-03,789396.23,660435.67,0.837,789396.23,15787.92,13208.71,2579.21,0,2023
1049,14882,Ilha Porchat,Residencial,2022-09,470299.89,382832.82,0.814,470299.89,9406.0,7656.66,1749.34,0,2022
1050,11040,Catiapoa,Industrial,2023-08,875578.12,410576.86,0.469,875578.12,17511.56,8211.54,9300.03,1,2023
1051,8015,Parque Bitaru,Residencial,2024-07,111598.91,106489.14,0.954,111598.91,2231.98,2129.78,102.2,0,2024
1052,7673,Cidade Nautica,Residencial,2022-06,367659.19,373682.26,1.016,373682.26,7473.65,7473.65,0.0,0,2022
1053,11655,Catiapoa,Residencial,2022-03,370916.24,332517.83,0.896,370916.24,7418.32,6650.36,767.97,0,2022
1054,6857,Alto da Boa Vista,Residencial,2022-02,491742.04,415136.43,0.844,491742.04,9834.84,8302.73,1532.11,0,2022
1055,5794,Cidade Nautica,Residencial,2024-11,729578.67,710756.53,0.974,729578.67,14591.57,14215.13,376.44,0,2024
1056,11614,Ilha Porchat,Comercial,2023-11,899104.73,731222.34,0.813,899104.73,17982.09,14624.45,3357.65,0,2023
1057,11645,Parque Bitaru,Comercial,2023-06,1680669.7,1653419.48,0.984,1680669.7,33613.39,33068.39,545.0,0,2023
1058,14858,Glória,Residencial,2024-02,597064.8,537782.23,0.901,597064.8,11941.3,10755.64,1185.65,0,2024
1059,7189,Japuí,Industrial,2024-04,255975.05,292834.06,1.144,292834.06,5856.68,5856.68,0.0,0,2024
1060,13773,Jardim Rio Branco,Comercial,2024-09,537055.81,473969.08,0.883,537055.81,10741.12,9479.38,1261.73,0,2024
1061,3206,Porto Grande,Comercial,2022-05,310691.09,270438.89,0.87,310691.09,6213.82,5408.78,805.04,0,2022
1062,4578,Japuí,Comercial,2022-10,844703.98,699431.99,0.828,844703.98,16894.08,13988.64,2905.44,0,2022
1063,4036,Centro,Residencial,2023-03,213627.84,136913.72,0.641,213627.84,4272.56,2738.27,1534.28,1,2023
1064,4909,Vila Margarida,Residencial,2022-08,535175.63,391172.4,0.731,535175.63,10703.51,7823.45,2880.06,1,2022
1065,14826,Glória,Residencial,2023-09,1830975.59,1876821.73,1.025,1876821.73,37536.43,37536.43,0.0,0,2023
1066,11379,Vila Margarida,Residencial,2024-08,158668.29,115277.5,0.727,158668.29,3173.37,2305.55,867.82,1,2024
1067,14352,Esplanada dos Barreiros,Residencial,2023-07,148161.3,85091.71,0.574,148161.3,2963.23,1701.83,1261.39,1,2023
1068,1431,Ilha Porchat,Residencial,2024-03,590020.78,565162.59,0.958,590020.78,11800.42,11303.25,497.16,0,2024
1069,6441,Parque Bitaru,Residencial,2022-12,210288.04,239495.95,1.139,239495.95,4789.92,4789.92,0.0,0,2022
1070,12184,Japuí,Residencial,2022-05,350231.42,322881.44,0.922,350231.42,7004.63,6457.63,547.0,0,2022
1071,335,Catiapoa,Residencial,2022-04,107721.93,109403.85,1.016,109403.85,2188.08,2188.08,0.0,0,2022
1072,714,Cidade Nautica,Comercial,2024-08,348566.8,340339.9,0.976,348566.8,6971.34,6806.8,164.54,0,2024
1073,63,Centro,Industrial,2023-02,898852.95,765863.47,0.852,898852.95,17977.06,15317.27,2659.79,0,2023
1074,14461,Jardim Rio Branco,Residencial,2023-10,1116100.31,1227853.71,1.1,1227853.71,24557.07,24557.07,0.0,0,2023
1075,9665,Japuí,Comercial,2024-11,1622298.0,1392506.97,0.858,1622298.0,32445.96,27850.14,4595.82,0,2024
1076,14184,Porto Grande,Comercial,2024-06,651747.47,531664.14,0.816,651747.47,13034.95,10633.28,2401.67,0,2024
1077,13688,Vila Nova,Residencial,2022-02,192615.85,172377.7,0.895,192615.85,3852.32,3447.55,404.76,0,2022
1078,9031,Catiapoa,Residencial,2023-02,79985.03,81440.62,1.018,81440.62,1628.81,1628.81,0.0,0,2023
1079,2368,Alto da Boa Vista,Residencial,2022-01,136720.87,151467.49,1.108,151467.49,3029.35,3029.35,0.0,0,2022
1080,12762,Parque Bitaru,Industrial,2024-02,678008.21,602859.21,0.889,678008.21,13560.16,12057.18,1502.98,0,2024
1081,403,Porto Grande,Comercial,2023-08,726624.34,496075.57,0.683,726624.34,14532.49,9921.51,4610.98,1,2023
1082,7525,Alto da Boa Vista,Comercial,2022-04,1125685.15,1286860.98,1.143,1286860.98,25737.22,25737.22,0.0,0,2022
1083,5121,Parque Bitaru,Residencial,2024-09,567679.85,528802.57,0.932,567679.85,11353.6,10576.05,777.55,0,2024
1084,14637,Parque Bitaru,Residencial,2024-08,206665.17,147396.56,0.713,206665.17,4133.3,2947.93,1185.37,1,2024
1085,5673,Catiapoa,Comercial,2023-07,285411.75,259319.06,0.909,285411.75,5708.23,5186.38,521.85,0,2023
1086,5669,Jardim Rio Branco,Residencial,2024-09,129786.02,122022.37,0.94,129786.02,2595.72,2440.45,155.27,0,2024
1087,1839,Catiapoa,Residencial,2023-08,337741.76,355867.73,1.054,355867.73,7117.35,7117.35,0.0,0,2023
1088,1027,Parque Bitaru,Industrial,2023-09,994275.31,731750.09,0.736,994275.31,19885.51,14635.0,5250.5,1,2023
1089,3110,Ilha Porchat,Residencial,2024-12,358331.87,306194.31,0.854,358331.87,7166.64,6123.89,1042.75,0,2024
1090,7202,Cidade Nautica,Residencial,2022-07,244036.79,220192.96,0.902,244036.79,4880.74,4403.86,476.88,0,2022
1091,6505,Catiapoa,Residencial,2023-10,297980.95,330699.7,1.11,330699.7,6613.99,6613.99,0.0,0,2023
1092,1714,Vila São Jorge,Comercial,2022-09,444150.45,324819.96,0.731,444150.45,8883.01,6496.4,2386.61,1,2022
1093,9056,Vila Bocaina,Comercial,2023-05,713708.83,619212.86,0.868,713708.83,14274.18,12384.26,1889.92,0,2023
1094,3712,Ilha Porchat,Residencial,2024-06,483859.57,462569.93,0.956,483859.57,9677.19,9251.4,425.79,0,2024
1095,8501,Catiapoa,Residencial,2022-02,598900.96,551162.55,0.92,598900.96,11978.02,11023.25,954.77,0,2022
1096,7687,Glória,Residencial,2022-12,334565.83,317911.86,0.95,334565.83,6691.32,6358.24,333.08,0,2022
1097,7611,Vila Nova,Residencial,2024-12,367466.34,366680.94,0.998,367466.34,7349.33,7333.62,15.71,0,2024
1098,2132,Cidade Nautica,Residencial,2022-11,697657.66,588179.63,0.843,697657.66,13953.15,11763.59,2189.56,0,2022
1099,3429,Porto Grande,Residencial,2022-06,176844.37,167823.47,0.949,176844.37,3536.89,3356.47,180.42,0,2022
1100,9033,Ilha Porchat,Industrial,2022-03,355019.98,371801.68,1.047,371801.68,7436.03,7436.03,0.0,0,2022
1101,6376,Catiapoa,Comercial,2022-01,898420.63,781470.45,0.87,898420.63,17968.41,15629.41,2339.0,0,2022
1102,14196,Vila Bocaina,Residencial,2024-02,310858.34,328130.1,1.056,328130.1,6562.6,6562.6,0.0,0,2024
1103,11402,Alto da Boa Vista,Comercial,2023-02,801674.36,407131.59,0.508,801674.36,16033.49,8142.63,7890.86,1,2023
1104,9873,Porto Grande,Residencial,2023-06,817479.46,918521.63,1.124,918521.63,18370.43,18370.43,0.0,0,2023
1105,1191,Parque Bitaru,Residencial,2023-03,117180.62,126619.59,1.081,126619.59,2532.39,2532.39,0.0,0,2023
1106,2209,Vila Bocaina,Comercial,2022-01,321775.38,358679.33,1.115,358679.33,7173.59,7173.59,0.0,0,2022
1107,1453,Vila Bocaina,Comercial,2023-05,410198.36,461241.69,1.124,461241.69,9224.83,9224.83,0.0,0,2023
1108,6903,Vila Margarida,Industrial,2023-10,354215.21,317348.6,0.896,354215.21,7084.3,6346.97,737.33,0,2023
1109,8462,Vila Nova,Residencial,2022-01,355847.12,285939.29,0.804,355847.12,7116.94,5718.79,1398.16,0,2022
1110,142,Vila Nova,Comercial,2024-03,763566.59,821647.66,1.076,821647.66,16432.95,16432.95,0.0,0,2024
1111,5133,Esplanada dos Barreiros,Residencial,2023-05,1334913.42,1273942.88,0.954,1334913.42,26698.27,25478.86,1219.41,0,2023
1112,6965,Jardim Rio Branco,Residencial,2023-10,219997.99,245914.01,1.118,245914.01,4918.28,4918.28,0.0,0,2023
1113,3984,Vila Margarida,Residencial,2024-05,359308.48,306558.53,0.853,359308.48,7186.17,6131.17,1055.0,0,2024
1114,12756,Vila São Jorge,Comercial,2022-05,802431.48,869872.25,1.084,869872.25,17397.44,17397.44,0.0,0,2022
1115,6831,Vila Bocaina,Comercial,2024-09,567537.54,598691.37,1.055,598691.37,11973.83,11973.83,0.0,0,2024
1116,10873,Parque Bitaru,Residencial,2022-10,340943.31,345522.43,1.013,345522.43,6910.45,6910.45,0.0,0,2022
1117,8377,Japuí,Residencial,2022-01,157456.55,143089.62,0.909,157456.55,3149.13,2861.79,287.34,0,2022
1118,9148,Ilha Porchat,Residencial,2023-10,490042.39,367739.41,0.75,490042.39,9800.85,7354.79,2446.06,1,2023
1119,255,Parque Bitaru,Residencial,2024-12,402973.99,314426.28,0.78,402973.99,8059.48,6288.53,1770.95,1,2024
