id_imovel,inscricao_imobiliaria,tipo,bairro,area_m2,valor_venal,iptu_lancado,iptu_pago,isencao,inadimplente,ultima_atualizacao_cadastral
276,SV000276,Terreno,Esplanada dos Barreiros,161.3,155465.18,3109.3,3109.3,0,0,2018-08-12
277,SV000277,Residencial,Vila Bocaina,143.2,447083.03,3576.66,3576.66,0,0,2020-06-28
278,SV000278,Residencial,Vila Bocaina,59.7,147219.83,1177.76,1177.76,0,0,2023-06-10
279,SV000279,Residencial,Glória,62.5,219203.71,1753.63,1753.63,0,0,2021-04-16
280,SV000280,Residencial,Centro,43.3,181881.93,1455.06,1455.06,0,0,2024-04-15
281,SV000281,Comercial,Vila Margarida,54.9,247985.97,2975.83,2975.83,0,0,2025-04-01
282,SV000282,Residencial,Vila Margarida,100.3,301151.62,2409.21,2409.21,0,0,2022-10-17
283,SV000283,Residencial,Esplanada dos Barreiros,73.5,180780.25,1446.24,1446.24,0,0,2018-11-29
284,SV000284,Residencial,Cidade Nautica,223.0,667470.01,5339.76,5339.76,0,0,2022-03-22
285,SV000285,Terreno,Porto Grande,79.8,84156.84,1683.14,0.0,0,1,2018-04-23
286,SV000286,Residencial,Esplanada dos Barreiros,261.1,683130.34,5465.04,5465.04,0,0,2020-07-10
287,SV000287,Terreno,Esplanada dos Barreiros,104.7,85445.68,1708.91,1708.91,0,0,2025-01-06
288,SV000288,Comercial,Vila Bocaina,103.2,472474.99,5669.7,5669.7,0,0,2020-10-29
289,SV000289,Residencial,Japuí,123.4,381181.43,3049.45,3049.45,0,0,2018-06-19
290,SV000290,Residencial,Cidade Nautica,39.7,116405.33,931.24,0.0,0,1,2018-10-06
291,SV000291,Terreno,Vila Bocaina,135.4,107662.99,2153.26,2153.26,0,0,2018-10-25
292,SV000292,Residencial,Vila Bocaina,120.7,304991.56,2439.93,2439.93,0,0,2020-05-05
293,SV000293,Comercial,Alto da Boa Vista,141.8,825850.9,9910.21,0.0,0,1,2025-07-06
294,SV000294,Industrial,Centro,96.5,380357.27,4564.29,4564.29,0,0,2021-06-28
295,SV000295,Residencial,Vila Bocaina,124.6,328912.48,2631.3,2631.3,0,0,2022-04-06
296,SV000296,Residencial,Japuí,245.4,666426.27,5331.41,5331.41,0,0,2021-11-18
297,SV000297,Residencial,Japuí,39.5,112837.47,902.7,902.7,0,0,2021-01-17
298,SV000298,Comercial,Cidade Nautica,137.0,692678.93,8312.15,8312.15,0,0,2022-01-22
299,SV000299,Residencial,Jardim Rio Branco,44.5,129660.22,1037.28,0.0,0,1,2025-05-25
300,SV000300,Terreno,Esplanada dos Barreiros,143.0,140262.18,2805.24,2805.24,0,0,2020-11-08
301,SV000301,Residencial,Jardim Rio Branco,83.0,255922.08,2047.38,2047.38,0,0,2020-09-29
302,SV000302,Residencial,Alto da Boa Vista,60.5,229947.53,1839.58,1839.58,0,0,2024-01-01
303,SV000303,Residencial,Catiapoa,95.9,244393.69,1955.15,0.0,0,1,2019-09-02
304,SV000304,Residencial,Jardim Rio Branco,101.5,303456.94,2427.66,2427.66,0,0,2024-11-17
305,SV000305,Terreno,Glória,157.1,139830.19,2796.6,2796.6,0,0,2024-02-10
306,SV000306,Residencial,Vila Margarida,150.7,391963.08,3135.7,0.0,0,1,2025-05-11
307,SV000307,Residencial,Alto da Boa Vista,55.5,199597.82,1596.78,0.0,0,1,2026-01-10
308,SV000308,Residencial,Cidade Nautica,88.5,306641.76,2453.13,2453.13,0,0,2024-02-03
309,SV000309,Terreno,Porto Grande,171.9,161278.14,3225.56,0.0,0,1,2022-02-11
310,SV000310,Comercial,Porto Grande,99.2,559623.96,6715.49,6715.49,0,0,2022-03-25
311,SV000311,Residencial,Parque Bitaru,64.7,206210.44,1649.68,0.0,0,1,2019-07-28
312,SV000312,Residencial,Cidade Nautica,138.8,509679.36,4077.43,4077.43,0,0,2018-07-18
313,SV000313,Residencial,Vila Bocaina,109.7,292816.86,2342.53,2342.53,0,0,2025-03-04
314,SV000314,Terreno,Jardim Rio Branco,111.8,86735.19,1734.7,0.0,0,1,2020-09-12
315,SV000315,Residencial,Vila Nova,518.4,1329412.72,10635.3,0.0,0,1,2018-10-21
316,SV000316,Residencial,Catiapoa,606.7,1474518.62,11796.15,11796.15,0,0,2024-08-03
317,SV000317,Comercial,Glória,123.3,656995.73,7883.95,7883.95,0,0,2020-08-06
318,SV000318,Residencial,Vila São Jorge,191.9,504493.51,4035.95,4035.95,0,0,2023-01-20
319,SV000319,Comercial,Jardim Rio Branco,191.7,890267.87,10683.21,10683.21,0,0,2024-02-04
320,SV000320,Residencial,Alto da Boa Vista,116.2,471640.7,3773.13,3773.13,0,0,2021-09-26
321,SV000321,Residencial,Vila São Jorge,302.3,937466.1,7499.73,7499.73,0,0,2021-08-04
322,SV000322,Residencial,Alto da Boa Vista,75.6,258470.88,2067.77,0.0,0,1,2018-05-27
323,SV000323,Residencial,Vila Margarida,210.8,575980.93,4607.85,4607.85,0,0,2022-10-23
324,SV000324,Residencial,Ilha Porchat,90.6,415512.87,3324.1,0.0,0,1,2022-01-20
325,SV000325,Residencial,Parque Bitaru,104.6,279579.71,2236.64,2236.64,0,0,2023-06-17
326,SV000326,Residencial,Vila Bocaina,127.8,360763.99,2886.11,0.0,0,1,2021-08-14
327,SV000327,Residencial,Vila São Jorge,96.2,265232.31,2121.86,2121.86,0,0,2023-05-28
328,SV000328,Terreno,Glória,239.9,252528.4,5050.57,5050.57,0,0,2018-10-23
329,SV000329,Comercial,Cidade Nautica,172.8,1069840.73,12838.09,12838.09,0,0,2023-10-21
330,SV000330,Residencial,Alto da Boa Vista,127.2,475585.7,3804.69,3804.69,0,0,2019-10-10
331,SV000331,Residencial,Esplanada dos Barreiros,158.6,452312.52,3618.5,3618.5,0,0,2024-02-15
332,SV000332,Residencial,Vila São Jorge,147.4,401848.23,3214.79,3214.79,0,0,2021-12-22
333,SV000333,Residencial,Vila Nova,147.6,441359.95,3530.88,3530.88,0,0,2020-05-13
334,SV000334,Residencial,Centro,211.6,835800.55,6686.4,6686.4,0,0,2021-05-21
335,SV000335,Residencial,Catiapoa,44.4,107721.93,861.78,861.78,0,0,2023-03-25
336,SV000336,Comercial,Ilha Porchat,30.1,224632.01,2695.58,2695.58,0,0,2024-07-01
337,SV000337,Residencial,Glória,134.9,402908.51,3223.27,3223.27,0,0,2024-04-21
338,SV000338,Residencial,Alto da Boa Vista,197.5,677037.74,5416.3,0.0,0,1,2022-06-27
339,SV000339,Residencial,Centro,188.2,630797.61,5046.38,5046.38,0,0,2018-10-18
340,SV000340,Residencial,Centro,134.8,492319.96,3938.56,3938.56,0,0,2025-05-31
341,SV000341,Comercial,Catiapoa,380.0,1795477.36,21545.73,21545.73,0,0,2021-02-17
342,SV000342,Residencial,Parque Bitaru,83.8,221049.12,1768.39,1768.39,0,0,2021-11-07
343,SV000343,Terreno,Glória,152.9,155570.7,3111.41,0.0,0,1,2019-06-23
344,SV000344,Comercial,Alto da Boa Vista,138.4,915713.42,10988.56,0.0,0,1,2018-12-12
345,SV000345,Comercial,Jardim Rio Branco,205.0,797345.68,9568.15,9568.15,0,0,2025-05-28
346,SV000346,Industrial,Alto da Boa Vista,46.1,213548.82,2562.59,2562.59,0,0,2019-04-11
347,SV000347,Residencial,Vila Nova,193.6,460895.01,3687.16,3687.16,0,0,2019-11-13
348,SV000348,Residencial,Vila Margarida,62.4,164163.03,1313.3,1313.3,0,0,2019-10-20
349,SV000349,Residencial,Glória,65.1,219905.91,1759.25,1759.25,0,0,2025-01-28
350,SV000350,Comercial,Vila Margarida,57.5,287324.86,3447.9,3447.9,0,0,2022-07-20
351,SV000351,Residencial,Ilha Porchat,92.7,429204.93,3433.64,3433.64,0,0,2018-11-29
352,SV000352,Residencial,Glória,95.2,320399.26,2563.19,2563.19,0,0,2018-12-11
353,SV000353,Terreno,Jardim Rio Branco,119.5,122902.01,2458.04,2458.04,0,0,2025-09-09
354,SV000354,Residencial,Vila São Jorge,95.4,290667.68,2325.34,0.0,0,1,2019-11-25
355,SV000355,Residencial,Vila São Jorge,80.6,236891.55,1895.13,1895.13,0,0,2025-06-03
356,SV000356,Comercial,Porto Grande,163.4,944258.74,11331.1,11331.1,0,0,2021-06-04
357,SV000357,Residencial,Vila Bocaina,123.9,367184.41,2937.48,2937.48,0,0,2018-05-02
358,SV000358,Comercial,Alto da Boa Vista,198.3,1190961.91,14291.54,14291.54,0,0,2025-09-27
359,SV000359,Residencial,Vila Bocaina,251.7,667803.22,5342.43,5342.43,0,0,2018-07-02
360,SV000360,Residencial,Vila Margarida,115.4,294487.23,2355.9,0.0,0,1,2021-03-25
361,SV000361,Comercial,Ilha Porchat,179.2,1344251.73,16131.02,0.0,0,1,2022-09-04
362,SV000362,Terreno,Vila Nova,75.3,69603.26,1392.07,1392.07,0,0,2020-05-31
363,SV000363,Comercial,Porto Grande,78.4,448135.08,5377.62,5377.62,0,0,2022-07-24
364,SV000364,Residencial,Jardim Rio Branco,58.5,169787.32,1358.3,0.0,0,1,2019-09-30
365,SV000365,Terreno,Esplanada dos Barreiros,411.7,332694.82,6653.9,6653.9,0,0,2025-12-17
366,SV000366,Residencial,Cidade Nautica,161.8,594549.27,4756.39,4756.39,0,0,2019-09-22
367,SV000367,Residencial,Parque Bitaru,278.2,738671.29,5909.37,5909.37,0,0,2018-12-29
368,SV000368,Residencial,Jardim Rio Branco,172.2,440639.91,3525.12,3525.12,0,0,2021-10-21
369,SV000369,Comercial,Catiapoa,78.9,376945.54,4523.35,4523.35,0,0,2023-02-08
370,SV000370,Residencial,Centro,231.2,809104.2,6472.83,0.0,0,1,2022-04-29
371,SV000371,Comercial,Japuí,121.6,608576.02,7302.91,7302.91,0,0,2026-01-03
372,SV000372,Industrial,Vila São Jorge,190.6,532932.13,6395.19,6395.19,0,0,2021-06-08
373,SV000373,Comercial,Porto Grande,443.6,2118713.14,25424.56,25424.56,0,0,2025-07-21
374,SV000374,Residencial,Glória,163.2,535629.63,4285.04,4285.04,0,0,2023-05-26
375,SV000375,Comercial,Catiapoa,88.9,426905.71,5122.87,5122.87,0,0,2023-02-26
376,SV000376,Residencial,Porto Grande,111.3,359528.16,2876.23,2876.23,0,0,2024-10-11
377,SV000377,Residencial,Japuí,121.7,297830.3,2382.64,0.0,0,1,2022-03-12
378,SV000378,Residencial,Ilha Porchat,105.0,457444.04,3659.55,3659.55,0,0,2018-12-10
379,SV000379,Residencial,Glória,75.6,231877.69,1855.02,1855.02,0,0,2018-07-30
380,SV000380,Comercial,Centro,182.2,1187293.38,14247.52,14247.52,0,0,2020-12-29
381,SV000381,Residencial,Cidade Nautica,42.0,124176.05,993.41,993.41,0,0,2022-11-08
382,SV000382,Comercial,Vila São Jorge,88.0,439905.44,5278.87,5278.87,0,0,2019-08-27
383,SV000383,Residencial,Jardim Rio Branco,337.4,903669.39,7229.36,0.0,0,1,2022-07-10
384,SV000384,Residencial,Vila Bocaina,401.2,1141139.24,9129.11,9129.11,0,0,2020-07-21
385,SV000385,Terreno,Vila São Jorge,237.8,199706.68,3994.13,3994.13,0,0,2018-08-01
386,SV000386,Residencial,Alto da Boa Vista,82.1,257538.17,2060.31,2060.31,0,0,2022-01-31
387,SV000387,Residencial,Alto da Boa Vista,258.8,951271.91,7610.18,7610.18,0,0,2020-07-29
388,SV000388,Residencial,Cidade Nautica,96.3,356373.15,2850.99,2850.99,0,0,2024-12-30
389,SV000389,Comercial,Centro,134.4,922462.65,11069.55,11069.55,0,0,2018-07-20
390,SV000390,Residencial,Vila São Jorge,119.4,365703.06,2925.62,0.0,0,1,2019-01-28
391,SV000391,Residencial,Vila Nova,129.7,351959.8,2815.68,0.0,0,1,2024-10-01
392,SV000392,Comercial,Vila Bocaina,106.6,475686.01,5708.23,5708.23,0,0,2018-06-21
393,SV000393,Residencial,Jardim Rio Branco,72.0,225266.03,1802.13,1802.13,0,0,2022-04-09
394,SV000394,Terreno,Centro,87.2,116531.54,2330.63,2330.63,0,0,2024-03-13
395,SV000395,Residencial,Vila Bocaina,74.9,197879.33,1583.03,0.0,0,1,2021-12-06
396,SV000396,Residencial,Vila Nova,119.9,385617.95,3084.94,3084.94,0,0,2019-07-02
397,SV000397,Residencial,Alto da Boa Vista,95.8,311573.9,2492.59,2492.59,0,0,2020-12-29
398,SV000398,Residencial,Japuí,107.0,294591.73,2356.73,2356.73,0,0,2024-09-05
399,SV000399,Residencial,Japuí,143.5,413021.19,3304.17,3304.17,0,0,2025-10-26
400,SV000400,Residencial,Vila São Jorge,83.1,233331.29,1866.65,1866.65,0,0,2021-08-06
401,SV000401,Residencial,Jardim Rio Branco,140.2,395585.92,3164.69,3164.69,0,0,2023-10-05
402,SV000402,Residencial,Glória,92.4,254812.11,2038.5,2038.5,0,0,2024-12-30
403,SV000403,Comercial,Porto Grande,121.2,726624.34,8719.49,8719.49,0,0,2018-05-20
404,SV000404,Terreno,Parque Bitaru,312.9,276329.37,5526.59,5526.59,0,0,2025-03-24
405,SV000405,Comercial,Alto da Boa Vista,55.7,279242.5,3350.91,3350.91,0,0,2020-05-25
406,SV000406,Residencial,Vila São Jorge,122.1,301402.81,2411.22,2411.22,0,0,2022-10-19
407,SV000407,Terreno,Catiapoa,230.8,187194.99,3743.9,3743.9,0,0,2021-01-15
408,SV000408,Residencial,Centro,179.5,621846.39,4974.77,4974.77,0,0,2024-01-06
409,SV000409,Industrial,Vila Bocaina,220.3,735782.2,8829.39,8829.39,0,0,2025-08-07
410,SV000410,Terreno,Vila São Jorge,111.8,106728.75,2134.57,2134.57,0,0,2019-05-18
411,SV000411,Residencial,Esplanada dos Barreiros,431.6,1365993.02,10927.94,10927.94,0,0,2023-08-20
412,SV000412,Residencial,Esplanada dos Barreiros,137.4,388533.32,3108.27,3108.27,0,0,2019-12-26
413,SV000413,Comercial,Vila Margarida,268.8,1284536.26,15414.44,15414.44,0,0,2025-01-11
414,SV000414,Comercial,Centro,42.1,246216.59,2954.6,0.0,0,1,2022-06-26
415,SV000415,Residencial,Vila Bocaina,85.2,257417.86,2059.34,2059.34,0,0,2020-06-04
416,SV000416,Residencial,Ilha Porchat,179.1,802456.68,6419.65,6419.65,0,0,2019-07-15
417,SV000417,Residencial,Vila São Jorge,127.2,313954.41,2511.64,2511.64,0,0,2021-11-06
418,SV000418,Residencial,Centro,82.4,325067.68,2600.54,2600.54,0,0,2019-07-08
419,SV000419,Comercial,Parque Bitaru,98.3,454271.9,5451.26,5451.26,0,0,2024-05-04
420,SV000420,Residencial,Parque Bitaru,209.7,530308.74,4242.47,4242.47,0,0,2026-01-12
421,SV000421,Residencial,Parque Bitaru,73.1,186991.47,1495.93,1495.93,0,0,2019-02-16
422,SV000422,Residencial,Vila Bocaina,123.5,359069.19,2872.55,2872.55,0,0,2023-06-02
423,SV000423,Residencial,Jardim Rio Branco,104.1,294837.57,2358.7,2358.7,0,0,2024-02-08
424,SV000424,Residencial,Vila Bocaina,43.2,122526.75,980.21,980.21,0,0,2021-12-04
425,SV000425,Residencial,Vila São Jorge,573.1,1419555.18,11356.44,11356.44,0,0,2024-09-24
426,SV000426,Comercial,Alto da Boa Vista,146.6,920472.88,11045.67,0.0,0,1,2020-11-24
427,SV000427,Residencial,Glória,112.4,387337.43,3098.7,3098.7,0,0,2019-02-07
428,SV000428,Industrial,Esplanada dos Barreiros,165.7,482951.79,5795.42,5795.42,0,0,2023-02-19
429,SV000429,Residencial,Alto da Boa Vista,172.3,598450.42,4787.6,4787.6,0,0,2018-09-12
430,SV000430,Residencial,Porto Grande,123.5,388303.35,3106.43,3106.43,0,0,2024-03-30
431,SV000431,Residencial,Catiapoa,58.6,172668.34,1381.35,0.0,0,1,2021-07-29
432,SV000432,Residencial,Porto Grande,119.6,369539.13,2956.31,2956.31,0,0,2018-10-01
433,SV000433,Residencial,Ilha Porchat,50.2,231795.93,1854.37,0.0,0,1,2025-11-01
434,SV000434,Residencial,Vila Bocaina,137.4,417698.43,3341.59,0.0,0,1,2018-12-01
435,SV000435,Comercial,Catiapoa,123.4,615355.97,7384.27,7384.27,0,0,2021-12-04
436,SV000436,Residencial,Ilha Porchat,83.0,422286.58,3378.29,0.0,0,1,2024-08-10
437,SV000437,Terreno,Cidade Nautica,42.1,50174.44,1003.49,1003.49,0,0,2020-02-07
438,SV000438,Industrial,Cidade Nautica,78.2,329293.09,3951.52,3951.52,0,0,2018-12-04
439,SV000439,Comercial,Centro,118.3,762745.73,9152.95,9152.95,0,0,2020-12-23
440,SV000440,Residencial,Centro,122.8,495056.17,3960.45,0.0,0,1,2023-08-29
441,SV000441,Residencial,Vila Margarida,66.5,179227.38,1433.82,0.0,0,1,2020-10-16
442,SV000442,Residencial,Vila Margarida,71.7,222709.66,1781.68,0.0,0,1,2022-09-03
443,SV000443,Residencial,Japuí,54.7,155386.12,1243.09,1243.09,0,0,2021-04-06
444,SV000444,Residencial,Glória,78.2,275434.2,2203.47,0.0,0,1,2024-06-13
445,SV000445,Residencial,Vila São Jorge,88.6,229732.34,1837.86,1837.86,0,0,2026-02-26
446,SV000446,Residencial,Japuí,62.7,159719.39,1277.76,1277.76,0,0,2021-03-31
447,SV000447,Terreno,Cidade Nautica,260.7,322854.48,6457.09,6457.09,0,0,2019-03-27
448,SV000448,Residencial,Vila Margarida,54.9,142669.69,1141.36,1141.36,0,0,2023-05-15
449,SV000449,Residencial,Parque Bitaru,165.0,457374.15,3658.99,3658.99,0,0,2025-11-09
450,SV000450,Residencial,Vila Bocaina,168.9,433431.75,3467.45,3467.45,0,0,2025-06-17
451,SV000451,Residencial,Centro,173.9,680474.85,5443.8,5443.8,0,0,2021-01-12
452,SV000452,Residencial,Vila Margarida,214.5,613360.37,4906.88,4906.88,0,0,2023-10-24
453,SV000453,Comercial,Vila São Jorge,125.3,516219.06,6194.63,6194.63,0,0,2023-08-26
454,SV000454,Terreno,Porto Grande,65.8,79914.87,1598.3,1598.3,0,0,2022-01-20
455,SV000455,Residencial,Vila Bocaina,152.8,428416.62,3427.33,3427.33,0,0,2018-05-28
456,SV000456,Comercial,Glória,174.7,754442.7,9053.31,9053.31,0,0,2022-07-22
457,SV000457,Terreno,Ilha Porchat,105.1,146095.89,2921.92,2921.92,0,0,2024-08-30
458,SV000458,Residencial,Parque Bitaru,125.4,390603.28,3124.83,3124.83,0,0,2023-11-26
459,SV000459,Comercial,Centro,60.4,414867.22,4978.41,4978.41,0,0,2022-02-22
460,SV000460,Comercial,Vila Nova,74.0,298640.96,3583.69,3583.69,0,0,2025-12-04
461,SV000461,Residencial,Catiapoa,131.5,363293.54,2906.35,2906.35,0,0,2021-03-24
462,SV000462,Comercial,Porto Grande,177.3,1053390.79,12640.69,12640.69,0,0,2019-05-31
463,SV000463,Residencial,Esplanada dos Barreiros,156.9,475707.63,3805.66,3805.66,0,0,2020-12-23
464,SV000464,Comercial,Japuí,94.2,418094.85,5017.14,5017.14,0,0,2023-05-14
465,SV000465,Residencial,Vila Margarida,80.7,209475.37,1675.8,0.0,0,1,2024-06-04
466,SV000466,Residencial,Japuí,179.8,561134.98,4489.08,4489.08,0,0,2020-10-21
467,SV000467,Residencial,Ilha Porchat,147.4,670450.54,5363.6,5363.6,0,0,2022-08-01
468,SV000468,Comercial,Alto da Boa Vista,92.1,565157.08,6781.88,6781.88,0,0,2018-06-04
469,SV000469,Comercial,Glória,296.6,1540658.42,18487.9,18487.9,0,0,2023-03-02
470,SV000470,Comercial,Ilha Porchat,122.3,844404.65,10132.86,10132.86,0,0,2023-12-08
471,SV000471,Residencial,Jardim Rio Branco,98.8,311638.97,2493.11,2493.11,0,0,2022-12-24
472,SV000472,Comercial,Centro,83.0,539151.17,6469.81,6469.81,0,0,2024-09-06
473,SV000473,Terreno,Esplanada dos Barreiros,122.0,116462.61,2329.25,2329.25,0,0,2021-02-28
474,SV000474,Residencial,Vila Bocaina,110.0,328806.0,2630.45,2630.45,0,0,2022-01-12
475,SV000475,Comercial,Parque Bitaru,159.6,649543.29,7794.52,0.0,0,1,2021-12-09
476,SV000476,Terreno,Vila São Jorge,129.7,131373.16,2627.46,2627.46,0,0,2021-01-17
477,SV000477,Comercial,Porto Grande,33.5,170657.96,2047.9,2047.9,0,0,2023-01-28
478,SV000478,Residencial,Japuí,284.5,797732.21,6381.86,6381.86,0,0,2020-12-29
479,SV000479,Comercial,Catiapoa,240.0,1079359.58,12952.31,12952.31,0,0,2018-08-06
480,SV000480,Residencial,Vila Margarida,93.7,271316.69,2170.53,0.0,0,1,2021-03-23
481,SV000481,Terreno,Jardim Rio Branco,123.8,97045.48,1940.91,1940.91,0,0,2021-07-10
482,SV000482,Comercial,Vila Bocaina,56.8,284266.21,3411.19,3411.19,0,0,2019-10-24
483,SV000483,Residencial,Vila Nova,338.0,849130.95,6793.05,0.0,0,1,2022-08-24
484,SV000484,Residencial,Vila Bocaina,223.4,534707.4,4277.66,0.0,0,1,2019-01-06
485,SV000485,Comercial,Japuí,96.0,433953.49,5207.44,5207.44,0,0,2018-07-12
486,SV000486,Comercial,Porto Grande,78.1,393058.52,4716.7,4716.7,0,0,2024-09-08
487,SV000487,Comercial,Alto da Boa Vista,295.7,1683945.53,20207.35,20207.35,0,0,2023-10-13
488,SV000488,Industrial,Vila Margarida,60.8,184601.54,2215.22,2215.22,0,0,2023-04-14
489,SV000489,Comercial,Ilha Porchat,254.4,2046991.04,24563.89,24563.89,0,0,2018-05-05
490,SV000490,Terreno,Vila São Jorge,152.9,143191.12,2863.82,2863.82,0,0,2019-01-10
491,SV000491,Residencial,Vila São Jorge,93.4,295794.53,2366.36,2366.36,0,0,2026-01-24
492,SV000492,Residencial,Alto da Boa Vista,90.6,323175.85,2585.41,2585.41,0,0,2025-05-24
493,SV000493,Residencial,Japuí,146.8,375212.6,3001.7,3001.7,0,0,2025-08-24
494,SV000494,Residencial,Cidade Nautica,121.5,440447.36,3523.58,3523.58,0,0,2023-12-22
495,SV000495,Terreno,Porto Grande,306.7,283174.96,5663.5,5663.5,0,0,2019-07-11
496,SV000496,Residencial,Porto Grande,132.5,384077.54,3072.62,0.0,0,1,2020-07-04
497,SV000497,Terreno,Esplanada dos Barreiros,58.6,58500.03,1170.0,0.0,0,1,2019-10-09
498,SV000498,Comercial,Vila Margarida,135.8,581250.43,6975.01,6975.01,0,0,2019-06-01
499,SV000499,Residencial,Jardim Rio Branco,264.3,698330.87,5586.65,5586.65,0,0,2020-01-02
500,SV000500,Residencial,Porto Grande,282.5,855127.97,6841.02,6841.02,0,0,2019-11-30
501,SV000501,Terreno,Jardim Rio Branco,66.0,65869.33,1317.39,0.0,0,1,2025-02-13
502,SV000502,Residencial,Parque Bitaru,95.8,282742.87,2261.94,2261.94,0,0,2026-01-26
503,SV000503,Residencial,Esplanada dos Barreiros,101.1,310856.4,2486.85,0.0,0,1,2026-01-25
504,SV000504,Residencial,Vila São Jorge,59.3,165842.11,1326.74,1326.74,0,0,2020-07-27
505,SV000505,Residencial,Jardim Rio Branco,141.9,440907.97,3527.26,0.0,0,1,2023-10-12
506,SV000506,Industrial,Jardim Rio Branco,210.7,661650.66,7939.81,7939.81,0,0,2024-08-21
507,SV000507,Residencial,Catiapoa,64.2,204526.99,1636.22,1636.22,0,0,2021-12-24
508,SV000508,Residencial,Vila Bocaina,130.7,347118.77,2776.95,0.0,0,1,2018-08-22
509,SV000509,Terreno,Alto da Boa Vista,170.0,206973.78,4139.48,0.0,0,1,2022-11-30
510,SV000510,Residencial,Cidade Nautica,73.7,276325.17,2210.6,2210.6,0,0,2025-03-23
511,SV000511,Residencial,Porto Grande,94.4,275880.26,2207.04,2207.04,0,0,2018-07-24
512,SV000512,Residencial,Japuí,355.5,1047579.57,8380.64,8380.64,0,0,2022-12-25
513,SV000513,Residencial,Vila Margarida,103.5,263382.7,2107.06,2107.06,0,0,2018-05-10
514,SV000514,Comercial,Ilha Porchat,178.4,1251320.84,15015.85,15015.85,0,0,2019-04-09
515,SV000515,Industrial,Porto Grande,187.3,822169.3,9866.03,9866.03,0,0,2020-02-03
516,SV000516,Residencial,Centro,44.1,173051.46,1384.41,1384.41,0,0,2021-03-14
517,SV000517,Comercial,Vila Margarida,253.2,1090394.55,13084.73,13084.73,0,0,2019-08-21
518,SV000518,Residencial,Vila São Jorge,170.8,410613.17,3284.91,3284.91,0,0,2023-05-14
519,SV000519,Comercial,Esplanada dos Barreiros,398.9,1705029.39,20460.35,20460.35,0,0,2021-07-11
520,SV000520,Industrial,Esplanada dos Barreiros,362.0,1231017.87,14772.21,14772.21,0,0,2019-08-10
521,SV000521,Residencial,Glória,87.1,280147.95,2241.18,2241.18,0,0,2019-08-25
522,SV000522,Comercial,Cidade Nautica,36.2,195412.85,2344.95,2344.95,0,0,2019-06-06
523,SV000523,Residencial,Parque Bitaru,325.9,854765.73,6838.13,6838.13,0,0,2021-10-21
524,SV000524,Residencial,Ilha Porchat,207.0,928294.84,7426.36,7426.36,0,0,2022-10-19
525,SV000525,Residencial,Esplanada dos Barreiros,258.1,742943.5,5943.55,5943.55,0,0,2021-12-11
526,SV000526,Residencial,Ilha Porchat,158.8,743323.29,5946.59,5946.59,0,0,2021-07-29
527,SV000527,Residencial,Esplanada dos Barreiros,203.0,649004.95,5192.04,5192.04,0,0,2018-08-31
528,SV000528,Residencial,Japuí,297.0,810666.86,6485.33,6485.33,0,0,2021-12-25
529,SV000529,Residencial,Alto da Boa Vista,93.5,345765.13,2766.12,2766.12,0,0,2025-10-22
530,SV000530,Residencial,Japuí,144.5,430486.23,3443.89,3443.89,0,0,2026-03-17
531,SV000531,Residencial,Catiapoa,261.3,752552.97,6020.42,6020.42,0,0,2019-10-01
532,SV000532,Residencial,Porto Grande,74.9,239353.47,1914.83,0.0,0,1,2025-10-11
533,SV000533,Residencial,Ilha Porchat,321.6,1406588.15,11252.71,11252.71,0,0,2019-05-31
534,SV000534,Residencial,Alto da Boa Vista,54.3,182687.74,1461.5,0.0,0,1,2024-07-18
535,SV000535,Terreno,Alto da Boa Vista,88.7,118413.51,2368.27,2368.27,0,0,2024-02-29
536,SV000536,Comercial,Vila Bocaina,275.5,1222710.36,14672.52,14672.52,0,0,2021-05-31
537,SV000537,Residencial,Vila Nova,41.1,99241.91,793.94,0.0,0,1,2023-03-18
538,SV000538,Residencial,Esplanada dos Barreiros,206.4,494545.25,3956.36,3956.36,0,0,2025-08-27
