id_contribuinte,cnae,desc_cnae,porte,porte_num,regime_tributario,regime_num,bairro,risco_latente,gap_medio_pct,gap_std,taxa_omissao,taxa_retificacao,receita_media_12m,cv_receita,slope_receita_norm,razao_ultimo_media,meses_sem_fiscalizacao,n_acoes_historicas,n_meses_com_dados,irregularidade_confirmada,bench_receita_media,gap_vs_bench_pct
147,5611-2,Restaurantes e similares,EPP,3,Lucro Presumido,3,Japuí,0,4.97,5.69,0.0,0.0,118168.94,0.2163,0.017584,1.2444,36,0,12,0,102203.3056008454,0.0
148,6920-6,Atividades contábeis,MEI,1,MEI,1,Porto Grande,0,6.3,6.4,0.0,0.0833,4356.3,0.1358,-0.00912,0.9147,36,0,12,0,93794.93164215687,95.36
149,4120-4,Construção de edifícios,EPP,3,Lucro Presumido,3,Vila Margarida,0,6.53,7.89,0.0,0.1667,204943.41,0.2661,0.022151,0.7489,36,0,12,0,393390.15080833336,47.9
150,8650-0,Atividades de saúde humana,ME,2,Simples Nacional,2,Vila Bocaina,0,5.09,4.58,0.0,0.0,38000.51,0.11,-0.008338,1.0062,36,0,12,0,155738.17786195286,75.6
151,8512-1,Ensino fundamental,MEI,1,MEI,1,Cidade Nautica,0,4.12,4.67,0.0,0.0,3863.72,0.3254,0.006092,0.733,36,0,12,0,108039.5574796748,96.42
152,6920-6,Atividades contábeis,ME,2,Simples Nacional,2,Japuí,1,39.22,20.24,0.0833,0.0833,18282.14,0.3353,0.030728,1.096,36,0,12,0,93794.93164215687,80.51
153,4330-4,Acabamentos em construção,EPP,3,Simples Nacional,2,Parque Bitaru,2,71.69,19.54,0.25,0.0833,35361.49,0.7317,0.001892,0.0,36,0,12,0,162118.29751887813,78.19
154,6202-3,Desenvolvimento de sistemas,ME,2,Lucro Presumido,3,Alto da Boa Vista,0,5.1,7.0,0.0,0.0,22286.75,0.1557,0.020664,1.0083,36,0,12,0,91894.10241863075,75.75
155,9311-5,Academias e fitness,EPP,3,Lucro Presumido,3,Alto da Boa Vista,0,7.09,5.03,0.0,0.0,89312.2,0.1552,0.018052,0.9756,36,0,12,0,177651.30473180074,49.73
156,5620-1,Serviços de alimentação,ME,2,Lucro Presumido,3,Esplanada dos Barreiros,0,3.08,7.06,0.0,0.0,30020.32,0.1349,0.027239,1.2076,36,0,12,0,90611.88504413291,66.87
157,8512-1,Ensino fundamental,MEI,1,MEI,1,Ilha Porchat,2,68.35,17.64,0.1667,0.0,1293.57,0.6468,0.022571,1.1241,36,0,12,0,108039.5574796748,98.8
158,4120-4,Construção de edifícios,EPP,3,Lucro Presumido,3,Vila Nova,1,35.1,21.53,0.0833,0.0833,149932.94,0.3583,0.041801,0.9221,36,0,12,0,393390.15080833336,61.89
159,4120-4,Construção de edifícios,ME,2,Simples Nacional,2,Parque Bitaru,0,7.44,5.56,0.0,0.0,53685.68,0.296,0.036728,0.608,36,0,12,0,393390.15080833336,86.35
160,5310-5,Atividades dos correios,MEI,1,MEI,1,Glória,0,29.85,42.64,0.25,0.0833,2158.88,0.6336,0.036896,1.4908,36,0,12,0,46652.40631738174,95.37
161,8512-1,Ensino fundamental,ME,2,Lucro Presumido,3,Porto Grande,1,39.24,21.48,0.0833,0.0833,15885.6,0.5269,-0.052328,0.4803,36,0,12,0,108039.5574796748,85.3
162,9602-5,Cabeleireiros e similares,EPP,3,Lucro Presumido,3,Japuí,0,6.99,8.1,0.0,0.0,43996.09,0.1218,0.003244,0.9217,36,0,12,0,34897.042119708996,0.0
163,6920-6,Atividades contábeis,GR,5,Lucro Real,4,Japuí,1,34.55,7.79,0.0,0.25,559910.31,0.1732,-0.018234,0.5814,26,1,12,1,93794.93164215687,0.0
165,5310-5,Atividades dos correios,ME,2,Lucro Presumido,3,Centro,0,3.31,6.01,0.0,0.0,17215.79,0.1275,-0.016778,0.9357,36,0,12,0,46652.40631738174,63.1
166,4120-4,Construção de edifícios,ME,2,Lucro Presumido,3,Ilha Porchat,1,37.12,4.56,0.0,0.0,34443.89,0.2054,0.029138,1.015,36,0,12,0,393390.15080833336,91.24
167,6202-3,Desenvolvimento de sistemas,MEI,1,MEI,1,Vila Bocaina,0,3.85,4.8,0.0,0.0,3749.04,0.1163,0.004627,0.909,36,0,12,0,91894.10241863075,95.92
169,4120-4,Construção de edifícios,MD,4,Lucro Presumido,3,Glória,1,33.86,10.82,0.0,0.0833,579102.15,0.3593,0.024015,0.7159,9,1,12,0,393390.15080833336,0.0
170,7490-1,Consultoria empresarial,ME,2,Lucro Presumido,3,Centro,0,5.85,4.96,0.0,0.0833,24889.92,0.1165,-0.000643,1.0487,36,0,12,0,92713.56658625731,73.15
171,8511-2,Educação infantil,ME,2,Lucro Presumido,3,Catiapoa,0,6.02,7.28,0.0,0.0,20470.61,0.3312,0.006483,0.5469,36,0,12,0,90225.06081632653,77.31
172,5611-2,Restaurantes e similares,MEI,1,MEI,1,Jardim Rio Branco,0,3.07,4.76,0.0,0.0,6666.02,0.1779,0.009852,1.1801,36,0,12,0,102203.3056008454,93.48
173,5620-1,Serviços de alimentação,ME,2,Lucro Presumido,3,Parque Bitaru,1,36.9,22.06,0.0833,0.3333,21157.18,0.3777,0.041823,0.9453,36,0,12,0,90611.88504413291,76.65
174,7711-0,Locação de automóveis,ME,2,Simples Nacional,2,Cidade Nautica,0,5.35,4.62,0.0,0.0,48497.17,0.1241,0.020983,1.0064,30,1,12,0,301400.2526279957,83.91
175,8512-1,Ensino fundamental,ME,2,Simples Nacional,2,Vila Margarida,1,48.96,24.45,0.1667,0.1667,14655.89,0.6042,-0.073258,0.0,36,0,12,0,108039.5574796748,86.43
176,8511-2,Educação infantil,ME,2,Simples Nacional,2,Japuí,2,75.23,19.71,0.3333,0.0833,5987.39,0.8348,-0.059558,0.0,20,1,12,0,90225.06081632653,93.36
177,4921-3,Transporte rodoviário coletivo,EPP,3,Simples Nacional,2,Parque Bitaru,0,4.05,4.72,0.0,0.0,218383.38,0.1425,0.012426,0.9256,36,0,12,0,537656.9499799799,59.38
178,9311-5,Academias e fitness,MEI,1,MEI,1,Alto da Boa Vista,1,42.78,27.4,0.1667,0.25,2564.69,0.496,0.012545,1.2445,36,0,12,0,177651.30473180074,98.56
179,4330-4,Acabamentos em construção,MEI,1,MEI,1,Vila Nova,0,13.92,27.35,0.0833,0.0833,4673.83,0.4006,0.033674,0.7213,36,0,12,0,162118.29751887813,97.12
180,6920-6,Atividades contábeis,MD,4,Lucro Presumido,3,Vila Margarida,0,14.07,27.43,0.0833,0.0,268461.84,0.3524,-0.016652,0.8426,36,0,12,0,93794.93164215687,0.0
181,4771-7,Comércio farmacêutico,ME,2,Simples Nacional,2,Parque Bitaru,1,40.58,29.2,0.1667,0.0833,37754.57,0.504,0.033791,1.3357,36,0,12,0,247735.04169952212,84.76
182,7490-1,Consultoria empresarial,ME,2,Simples Nacional,2,Ilha Porchat,0,5.44,4.32,0.0,0.0,24883.31,0.1783,0.016782,1.2025,36,0,12,0,92713.56658625731,73.16
183,8511-2,Educação infantil,MD,4,Lucro Real,4,Vila Margarida,0,6.52,4.06,0.0,0.0,229473.9,0.3368,0.008085,0.6204,36,0,12,0,90225.06081632653,0.0
185,4120-4,Construção de edifícios,MEI,1,MEI,1,Cidade Nautica,0,13.36,27.79,0.0833,0.0,7317.25,0.3867,0.056604,0.8911,36,0,12,0,393390.15080833336,98.14
186,6911-7,Atividades jurídicas,MEI,1,MEI,1,Alto da Boa Vista,0,2.14,4.88,0.0,0.0,4743.2,0.0742,-0.011022,0.936,11,1,12,0,131438.33464285714,96.39
187,6911-7,Atividades jurídicas,MEI,1,MEI,1,Catiapoa,1,33.28,21.61,0.0833,0.0833,3346.17,0.3496,0.012212,1.2219,36,0,12,0,131438.33464285714,97.45
188,8512-1,Ensino fundamental,MEI,1,MEI,1,Esplanada dos Barreiros,0,1.73,6.3,0.0,0.0833,3974.61,0.3396,0.001233,0.7186,36,0,12,0,108039.5574796748,96.32
189,7711-0,Locação de automóveis,EPP,3,Lucro Presumido,3,Vila Bocaina,0,13.7,27.78,0.0833,0.0833,167486.48,0.3455,-0.014574,1.1541,13,1,12,1,301400.2526279957,44.43
190,8650-0,Atividades de saúde humana,EPP,3,Simples Nacional,2,Glória,0,3.55,5.74,0.0,0.0833,146976.55,0.112,0.000703,1.0245,36,0,12,0,155738.17786195286,5.63
191,6202-3,Desenvolvimento de sistemas,MEI,1,MEI,1,Esplanada dos Barreiros,1,34.19,8.55,0.0,0.1667,2732.62,0.229,0.039978,1.2179,36,0,12,0,91894.10241863075,97.03
192,4330-4,Acabamentos em construção,ME,2,Simples Nacional,2,Glória,2,82.72,19.71,0.5,0.0,7274.17,1.2668,-0.003655,1.0926,36,0,12,0,162118.29751887813,95.51
193,4921-3,Transporte rodoviário coletivo,EPP,3,Simples Nacional,2,Vila São Jorge,1,27.82,8.35,0.0,0.1667,162006.86,0.1462,0.021414,1.0744,36,0,12,0,537656.9499799799,69.87
194,6911-7,Atividades jurídicas,MEI,1,MEI,1,Glória,0,4.37,6.4,0.0,0.0833,5169.9,0.1547,0.034241,1.2347,36,0,12,0,131438.33464285714,96.07
195,6920-6,Atividades contábeis,EPP,3,Lucro Presumido,3,Parque Bitaru,1,32.57,8.62,0.0,0.0833,61266.08,0.1845,0.013982,0.9754,35,1,12,1,93794.93164215687,34.68
196,6911-7,Atividades jurídicas,GR,5,Lucro Real,4,Vila São Jorge,0,5.84,4.93,0.0,0.0,1141166.88,0.1438,0.01271,0.9287,36,0,12,0,131438.33464285714,0.0
197,5620-1,Serviços de alimentação,ME,2,Lucro Presumido,3,Parque Bitaru,1,32.92,23.19,0.0833,0.1667,21253.82,0.4011,-0.027286,1.4355,2,1,12,0,90611.88504413291,76.54
198,5620-1,Serviços de alimentação,MEI,1,MEI,1,Vila Bocaina,2,68.57,13.91,0.0833,0.0833,1981.55,0.405,-0.00198,0.9021,36,0,12,0,90611.88504413291,97.81
199,8511-2,Educação infantil,MD,4,Lucro Presumido,3,Centro,0,7.07,3.65,0.0,0.0,239678.64,0.3251,-0.014115,0.6844,36,0,12,0,90225.06081632653,0.0
200,8650-0,Atividades de saúde humana,EPP,3,Simples Nacional,2,Vila Bocaina,1,33.1,10.67,0.0,0.0833,110668.12,0.1999,0.03666,1.2724,36,0,12,0,155738.17786195286,28.94
201,4921-3,Transporte rodoviário coletivo,MEI,1,MEI,1,Ilha Porchat,2,64.77,18.47,0.1667,0.0,2694.38,0.5517,-0.042281,1.2363,36,0,12,0,537656.9499799799,99.5
202,7490-1,Consultoria empresarial,ME,2,Simples Nacional,2,Esplanada dos Barreiros,1,39.46,21.17,0.0833,0.0833,15845.84,0.3648,0.010556,1.3571,36,0,12,0,92713.56658625731,82.91
203,6202-3,Desenvolvimento de sistemas,MEI,1,MEI,1,Parque Bitaru,2,63.39,13.13,0.0833,0.0,1450.0,0.4129,0.029673,1.5688,36,0,12,0,91894.10241863075,98.42
204,9311-5,Academias e fitness,ME,2,Lucro Presumido,3,Vila São Jorge,0,6.92,8.22,0.0,0.0833,26585.97,0.1366,0.006728,1.0133,30,1,12,1,177651.30473180074,85.03
205,7711-0,Locação de automóveis,MD,4,Lucro Real,4,Vila Nova,0,5.15,7.38,0.0,0.0833,741109.8,0.0788,0.009664,1.0787,36,0,12,0,301400.2526279957,0.0
206,4120-4,Construção de edifícios,MEI,1,MEI,1,Esplanada dos Barreiros,2,66.84,9.37,0.0,0.0,2866.12,0.4601,0.011375,0.4462,36,0,12,0,393390.15080833336,99.27
207,4921-3,Transporte rodoviário coletivo,GR,5,Lucro Real,4,Cidade Nautica,0,3.15,4.86,0.0,0.0,2963872.06,0.1729,0.017654,1.1192,36,0,12,0,537656.9499799799,0.0
208,8630-5,Atividades de atenção à saúde,ME,2,Simples Nacional,2,Glória,0,8.27,4.91,0.0,0.0833,43452.57,0.1327,0.009801,1.1169,36,0,12,0,208588.24982142856,79.17
209,8512-1,Ensino fundamental,MEI,1,MEI,1,Vila São Jorge,0,5.28,7.15,0.0,0.0,3908.79,0.2683,0.003253,0.6302,36,0,12,0,108039.5574796748,96.38
210,7711-0,Locação de automóveis,EPP,3,Simples Nacional,2,Japuí,1,33.1,11.27,0.0,0.25,135195.76,0.1677,0.009554,1.1092,36,0,12,0,301400.2526279957,55.14
211,6202-3,Desenvolvimento de sistemas,EPP,3,Simples Nacional,2,Catiapoa,1,44.23,27.12,0.1667,0.0833,45088.05,0.5039,-0.023131,1.034,7,1,12,0,91894.10241863075,50.93
213,5310-5,Atividades dos correios,MEI,1,MEI,1,Vila Nova,0,4.69,5.99,0.0,0.0833,2965.91,0.2041,0.008668,1.1045,24,1,12,0,46652.40631738174,93.64
214,5611-2,Restaurantes e similares,ME,2,Lucro Presumido,3,Vila Margarida,2,62.59,11.25,0.0,0.0,14499.98,0.3785,0.000692,1.5396,36,0,12,0,102203.3056008454,85.81
215,9311-5,Academias e fitness,ME,2,Simples Nacional,2,Vila Bocaina,0,6.3,5.35,0.0,0.0,25868.9,0.1415,-0.009611,1.0406,36,0,12,0,177651.30473180074,85.44
216,5611-2,Restaurantes e similares,MEI,1,MEI,1,Japuí,1,33.52,24.1,0.0833,0.0,4705.2,0.3473,0.059233,1.2835,36,0,12,0,102203.3056008454,95.4
217,8599-6,Treinamento e capacitação,ME,2,Simples Nacional,2,Japuí,0,6.55,4.31,0.0,0.0,15893.66,0.3838,-0.009584,0.4931,36,0,12,0,62778.58030149052,74.68
218,8630-5,Atividades de atenção à saúde,MEI,1,MEI,1,Centro,1,41.28,20.07,0.0833,0.0833,3679.09,0.3403,-0.028473,0.9472,36,0,12,0,208588.24982142856,98.24
219,4330-4,Acabamentos em construção,MEI,1,MEI,1,Catiapoa,1,42.35,27.94,0.1667,0.0,3298.5,0.5916,-0.018136,0.0,34,1,12,1,162118.29751887813,97.97
220,6911-7,Atividades jurídicas,EPP,3,Simples Nacional,2,Centro,0,5.67,4.17,0.0,0.0,106218.42,0.1322,0.020622,1.0982,36,0,12,0,131438.33464285714,19.19
221,5620-1,Serviços de alimentação,MEI,1,MEI,1,Cidade Nautica,2,71.26,16.56,0.1667,0.0,1872.24,0.6361,-0.040178,1.0939,14,1,12,1,90611.88504413291,97.93
222,8630-5,Atividades de atenção à saúde,ME,2,Lucro Presumido,3,Japuí,0,4.96,5.53,0.0,0.0,42437.53,0.1813,0.02531,1.0775,36,0,12,0,208588.24982142856,79.65
223,4771-7,Comércio farmacêutico,EPP,3,Lucro Presumido,3,Vila Bocaina,2,68.71,13.4,0.0833,0.0,76518.04,0.4244,-0.016657,1.0117,36,0,12,0,247735.04169952212,69.11
224,4330-4,Acabamentos em construção,GR,5,Lucro Real,4,Vila Margarida,1,41.25,19.46,0.0833,0.0,1091463.04,0.4011,0.028738,1.0416,36,0,12,0,162118.29751887813,0.0
225,6920-6,Atividades contábeis,ME,2,Simples Nacional,2,Jardim Rio Branco,0,3.94,4.51,0.0,0.0833,26640.54,0.1748,0.027664,0.7943,36,0,12,0,93794.93164215687,71.6
226,4330-4,Acabamentos em construção,EPP,3,Simples Nacional,2,Centro,0,6.92,6.42,0.0,0.0,126929.35,0.2102,0.015253,0.8175,36,0,12,0,162118.29751887813,21.71
227,5611-2,Restaurantes e similares,ME,2,Simples Nacional,2,Ilha Porchat,2,73.0,15.39,0.1667,0.0,11428.27,0.6545,0.066229,1.8139,36,0,12,0,102203.3056008454,88.82
228,9602-5,Cabeleireiros e similares,MEI,1,MEI,1,Vila Nova,0,5.03,4.83,0.0,0.0833,3121.73,0.1381,0.024682,1.2083,36,0,12,0,34897.042119708996,91.05
229,6201-5,Desenvolvimento de software,MEI,1,MEI,1,Ilha Porchat,0,4.04,4.38,0.0,0.0,4310.78,0.1242,0.00784,1.1789,36,0,12,0,133409.7116222222,96.77
230,4330-4,Acabamentos em construção,MEI,1,MEI,1,Vila São Jorge,0,2.99,4.72,0.0,0.0,5711.52,0.1396,0.009271,0.9342,36,0,12,0,162118.29751887813,96.48
231,6202-3,Desenvolvimento de sistemas,MEI,1,MEI,1,Parque Bitaru,1,29.74,9.06,0.0,0.1667,2658.93,0.26,-0.016411,0.8404,36,0,12,0,91894.10241863075,97.11
232,7490-1,Consultoria empresarial,EPP,3,Simples Nacional,2,Cidade Nautica,0,3.7,5.1,0.0,0.0,88399.54,0.1588,0.016098,1.1481,19,1,12,0,92713.56658625731,4.65
233,4921-3,Transporte rodoviário coletivo,GR,5,Lucro Real,4,Jardim Rio Branco,0,6.14,3.77,0.0,0.0,2757832.14,0.1314,0.00961,1.1682,36,0,12,0,537656.9499799799,0.0
235,7490-1,Consultoria empresarial,MEI,1,MEI,1,Ilha Porchat,2,68.24,17.49,0.1667,0.0,1412.4,0.5816,-0.038155,0.0,36,0,12,0,92713.56658625731,98.48
236,8512-1,Ensino fundamental,MEI,1,MEI,1,Porto Grande,2,63.32,13.58,0.0833,0.0,1512.87,0.4777,0.030604,0.6866,36,0,12,0,108039.5574796748,98.6
237,8630-5,Atividades de atenção à saúde,MEI,1,MEI,1,Ilha Porchat,2,65.61,9.98,0.0,0.0,2219.49,0.3415,-0.042604,0.7775,36,0,12,0,208588.24982142856,98.94
238,7711-0,Locação de automóveis,ME,2,Lucro Presumido,3,Esplanada dos Barreiros,2,74.17,20.5,0.3333,0.1667,12274.03,0.8367,0.117829,1.014,1,1,12,1,301400.2526279957,95.93
239,4921-3,Transporte rodoviário coletivo,MEI,1,MEI,1,Vila Margarida,0,5.14,4.49,0.0,0.0,7509.97,0.0929,0.001708,0.9105,36,0,12,0,537656.9499799799,98.6
240,8630-5,Atividades de atenção à saúde,GR,5,Lucro Real,4,Porto Grande,0,6.02,4.32,0.0,0.0833,2232882.7,0.1553,0.01885,0.9975,6,1,12,0,208588.24982142856,0.0
241,9602-5,Cabeleireiros e similares,ME,2,Simples Nacional,2,Vila Bocaina,1,31.18,10.14,0.0,0.0833,10093.41,0.221,0.003881,0.7309,36,0,12,0,34897.042119708996,71.08
243,6911-7,Atividades jurídicas,ME,2,Simples Nacional,2,Centro,2,73.55,17.61,0.25,0.1667,8686.42,0.7007,0.094566,1.3916,36,0,12,0,131438.33464285714,93.39
244,8511-2,Educação infantil,MEI,1,MEI,1,Cidade Nautica,0,7.57,6.75,0.0,0.0,3596.84,0.3073,0.006277,0.7732,36,0,12,0,90225.06081632653,96.01
245,7490-1,Consultoria empresarial,GR,5,Lucro Real,4,Jardim Rio Branco,2,71.48,19.52,0.25,0.0,210690.98,0.6907,-0.066405,0.0,36,0,12,0,92713.56658625731,0.0
246,6920-6,Atividades contábeis,ME,2,Simples Nacional,2,Cidade Nautica,1,30.11,10.46,0.0,0.0833,19376.25,0.1245,0.00333,1.0304,36,0,12,0,93794.93164215687,79.34
247,8512-1,Ensino fundamental,MEI,1,MEI,1,Vila São Jorge,0,7.23,5.85,0.0,0.0,3827.6,0.3035,0.025206,0.745,36,0,12,0,108039.5574796748,96.46
248,8630-5,Atividades de atenção à saúde,ME,2,Lucro Presumido,3,Esplanada dos Barreiros,0,22.99,36.57,0.1667,0.0,35609.69,0.5075,0.032006,0.6933,1,1,12,0,208588.24982142856,82.93
249,7711-0,Locação de automóveis,ME,2,Lucro Presumido,3,Parque Bitaru,0,6.3,5.92,0.0,0.0833,50224.62,0.1187,0.004703,0.9196,36,0,12,0,301400.2526279957,83.34
250,4921-3,Transporte rodoviário coletivo,GR,5,Lucro Real,4,Cidade Nautica,2,67.68,15.95,0.0833,0.1667,947307.85,0.5498,-0.004723,0.6869,36,0,12,0,537656.9499799799,0.0
251,6202-3,Desenvolvimento de sistemas,EPP,3,Lucro Presumido,3,Vila Nova,0,5.34,5.06,0.0,0.0,80700.99,0.1804,0.003079,0.7982,36,0,12,0,91894.10241863075,12.18
252,6911-7,Atividades jurídicas,MEI,1,MEI,1,Vila Nova,1,39.6,20.05,0.0833,0.0,3273.51,0.3407,0.011958,0.8474,4,1,12,1,131438.33464285714,97.51
253,5310-5,Atividades dos correios,EPP,3,Simples Nacional,2,Vila Nova,0,5.84,5.35,0.0,0.0833,59389.72,0.1493,0.026983,1.0361,36,0,12,0,46652.40631738174,0.0
254,8599-6,Treinamento e capacitação,MD,4,Lucro Real,4,Centro,1,33.45,8.56,0.0,0.25,114353.72,0.3109,0.003404,0.7025,36,0,12,0,62778.58030149052,0.0
255,5611-2,Restaurantes e similares,MD,4,Lucro Presumido,3,Catiapoa,1,31.55,9.74,0.0,0.0833,308877.83,0.1872,0.019417,1.0808,32,1,12,1,102203.3056008454,0.0
256,6201-5,Desenvolvimento de software,ME,2,Lucro Presumido,3,Cidade Nautica,0,3.53,5.21,0.0,0.0833,28438.44,0.1497,0.001234,0.9383,36,0,12,0,133409.7116222222,78.68
257,7711-0,Locação de automóveis,MD,4,Lucro Presumido,3,Centro,2,67.16,13.08,0.0833,0.0833,263131.56,0.5309,0.058384,0.5018,32,1,12,1,301400.2526279957,12.7
258,8599-6,Treinamento e capacitação,MEI,1,MEI,1,Esplanada dos Barreiros,0,5.15,5.93,0.0,0.0,3353.46,0.3364,0.012284,0.6239,36,0,12,0,62778.58030149052,94.66
259,5611-2,Restaurantes e similares,ME,2,Lucro Presumido,3,Porto Grande,1,30.55,10.7,0.0,0.0833,27524.93,0.3507,-0.007149,1.4591,36,0,12,0,102203.3056008454,73.07
260,8599-6,Treinamento e capacitação,GR,5,Lucro Real,4,Jardim Rio Branco,0,8.15,4.43,0.0,0.0,388716.44,0.322,-0.00718,0.6008,36,0,12,0,62778.58030149052,0.0
261,7711-0,Locação de automóveis,ME,2,Simples Nacional,2,Esplanada dos Barreiros,0,3.45,6.33,0.0,0.0,49100.45,0.1515,0.016294,1.037,36,0,12,0,301400.2526279957,83.71
262,9602-5,Cabeleireiros e similares,GR,5,Lucro Real,4,Esplanada dos Barreiros,1,43.53,27.49,0.1667,0.1667,237008.78,0.5139,0.022807,0.0,30,1,12,0,34897.042119708996,0.0
263,9602-5,Cabeleireiros e similares,EPP,3,Lucro Presumido,3,Japuí,0,5.21,6.2,0.0,0.0,43728.81,0.187,-0.019129,0.7121,36,0,12,0,34897.042119708996,0.0
264,5611-2,Restaurantes e similares,ME,2,Simples Nacional,2,Glória,0,5.52,3.74,0.0,0.0,34371.03,0.1458,0.024498,1.2571,36,0,12,0,102203.3056008454,66.37
265,8650-0,Atividades de saúde humana,MEI,1,MEI,1,Glória,2,64.45,15.47,0.0833,0.0,1942.97,0.4989,-0.027546,0.5021,36,0,12,0,155738.17786195286,98.75
266,7490-1,Consultoria empresarial,EPP,3,Lucro Presumido,3,Ilha Porchat,2,63.82,15.02,0.0833,0.0,31226.36,0.4297,-0.011419,1.4707,36,0,12,0,92713.56658625731,66.32
267,6202-3,Desenvolvimento de sistemas,GR,5,Lucro Real,4,Vila Margarida,0,4.31,8.33,0.0,0.0,989462.39,0.1395,0.0092,0.854,12,1,12,0,91894.10241863075,0.0
268,8512-1,Ensino fundamental,EPP,3,Simples Nacional,2,Porto Grande,2,71.65,19.48,0.25,0.0,24744.6,0.6968,-0.048494,1.233,36,0,12,0,108039.5574796748,77.1
269,4921-3,Transporte rodoviário coletivo,EPP,3,Simples Nacional,2,Vila Bocaina,0,5.7,3.6,0.0,0.0,216529.37,0.1066,0.019976,1.1391,36,0,12,0,537656.9499799799,59.73
270,5620-1,Serviços de alimentação,ME,2,Simples Nacional,2,Glória,0,15.03,27.01,0.0833,0.0833,27514.12,0.3489,0.007706,1.1385,36,0,12,0,90611.88504413291,69.64
272,7490-1,Consultoria empresarial,MEI,1,MEI,1,Porto Grande,1,42.62,28.36,0.1667,0.1667,2346.93,0.5068,-0.02177,0.0,36,0,12,0,92713.56658625731,97.47
273,6920-6,Atividades contábeis,ME,2,Lucro Presumido,3,Vila Margarida,0,15.54,27.14,0.0833,0.0,24868.57,0.3447,-0.039189,0.9794,36,0,12,0,93794.93164215687,73.49
274,9602-5,Cabeleireiros e similares,MEI,1,MEI,1,Cidade Nautica,1,45.22,26.67,0.1667,0.0,1835.95,0.5006,-0.048851,1.0631,36,0,12,0,34897.042119708996,94.74
275,9311-5,Academias e fitness,ME,2,Simples Nacional,2,Glória,1,38.06,21.86,0.0833,0.0833,19051.74,0.3897,0.025745,1.3745,36,0,12,0,177651.30473180074,89.28
276,4771-7,Comércio farmacêutico,ME,2,Simples Nacional,2,Jardim Rio Branco,2,76.42,18.84,0.3333,0.0833,14367.68,0.8369,0.012802,0.9908,34,1,12,1,247735.04169952212,94.2
277,4330-4,Acabamentos em construção,ME,2,Lucro Presumido,3,Vila Bocaina,0,3.71,6.04,0.0,0.0,39839.23,0.1603,0.003527,0.8117,36,0,12,0,162118.29751887813,75.43
278,4120-4,Construção de edifícios,MD,4,Lucro Presumido,3,Alto da Boa Vista,0,2.4,5.5,0.0,0.0833,809158.69,0.2339,0.010752,0.6262,36,0,12,0,393390.15080833336,0.0
279,9602-5,Cabeleireiros e similares,MEI,1,MEI,1,Porto Grande,0,3.85,5.22,0.0,0.0,3172.52,0.1289,0.011344,1.1611,36,0,12,0,34897.042119708996,90.91
280,8630-5,Atividades de atenção à saúde,EPP,3,Simples Nacional,2,Ilha Porchat,1,38.52,22.14,0.0833,0.0833,118478.43,0.3618,-0.012844,1.2755,36,0,12,0,208588.24982142856,43.2
281,4771-7,Comércio farmacêutico,EPP,3,Lucro Presumido,3,Jardim Rio Branco,0,5.17,5.89,0.0,0.0833,246328.92,0.1127,0.021011,1.0838,36,0,12,0,247735.04169952212,0.57
282,6920-6,Atividades contábeis,MEI,1,MEI,1,Glória,0,13.45,28.19,0.0833,0.0,4100.13,0.3625,0.050376,1.0378,16,1,12,0,93794.93164215687,95.63
283,8630-5,Atividades de atenção à saúde,ME,2,Simples Nacional,2,Japuí,0,3.02,5.01,0.0,0.0,45990.17,0.117,-0.005408,0.9391,36,0,12,0,208588.24982142856,77.95
284,8650-0,Atividades de saúde humana,ME,2,Lucro Presumido,3,Glória,0,6.08,6.54,0.0,0.0,40067.13,0.1172,0.001623,0.9748,36,0,12,0,155738.17786195286,74.27
285,5310-5,Atividades dos correios,MD,4,Lucro Real,4,Vila Margarida,0,15.97,26.75,0.0833,0.0,184429.33,0.3389,0.003695,0.8217,36,0,12,0,46652.40631738174,0.0
286,6201-5,Desenvolvimento de software,ME,2,Simples Nacional,2,Vila Nova,1,35.47,21.41,0.0833,0.25,17803.63,0.3478,-0.031539,1.1808,36,0,12,0,133409.7116222222,86.65
287,8650-0,Atividades de saúde humana,ME,2,Simples Nacional,2,Porto Grande,1,45.24,26.4,0.1667,0.1667,22132.81,0.5081,-0.013811,1.1383,36,0,12,0,155738.17786195286,85.79
288,5620-1,Serviços de alimentação,MD,4,Lucro Presumido,3,Vila Nova,2,71.36,16.86,0.1667,0.0,107740.38,0.6082,-0.005155,1.3594,36,0,12,0,90611.88504413291,0.0
289,6202-3,Desenvolvimento de sistemas,MEI,1,MEI,1,Vila Margarida,2,66.06,15.91,0.0833,0.0,1374.08,0.4389,0.075011,1.5317,36,0,12,0,91894.10241863075,98.5
290,6201-5,Desenvolvimento de software,ME,2,Lucro Presumido,3,Vila Nova,0,4.2,5.6,0.0,0.0,27768.88,0.1148,0.018556,1.161,21,1,12,0,133409.7116222222,79.19
291,8650-0,Atividades de saúde humana,ME,2,Simples Nacional,2,Cidade Nautica,2,64.47,16.67,0.0833,0.0,13914.42,0.4506,-0.025723,1.0114,36,0,12,0,155738.17786195286,91.07
292,5611-2,Restaurantes e similares,ME,2,Lucro Presumido,3,Vila Nova,0,5.91,3.17,0.0,0.0,37095.63,0.1514,0.011499,1.0844,36,0,12,0,102203.3056008454,63.7
293,7490-1,Consultoria empresarial,ME,2,Lucro Presumido,3,Catiapoa,0,5.08,6.39,0.0,0.1667,24524.6,0.1294,0.007713,1.0369,36,0,12,0,92713.56658625731,73.55
